wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id
97,91,4.608976125717163,340,332,Beginner (9x9),11x11,True,"(3, 3)",True,1
97,91,4.718342542648315,318,308,Beginner (9x9),11x11,True,"(3, 3)",True,1
93,85,4.8589560985565186,344,327,Beginner (9x9),11x11,True,"(3, 3)",True,1
95,92,9.092955827713013,325,316,Beginner (9x9),11x11,True,"(3, 3)",True,1
95,88,5.655756235122681,345,331,Beginner (9x9),11x11,True,"(3, 3)",True,1
96,92,10.452217817306519,335,326,Beginner (9x9),11x11,True,"(3, 3)",True,1
94,85,10.999043464660645,364,350,Beginner (9x9),11x11,True,"(3, 3)",True,1
96,88,9.811645030975342,321,306,Beginner (9x9),11x11,True,"(3, 3)",True,1
93,71,48.2770471572876,859,825,Intermediate (16x16),18x18,True,"(3, 3)",True,2
83,71,49.91753101348877,864,827,Intermediate (16x16),18x18,True,"(3, 3)",True,2
98,91,4.483986139297485,338,329,Beginner (9x9),11x11,True,"(3, 3)",True,1
84,73,53.995301485061646,892,855,Intermediate (16x16),18x18,True,"(3, 3)",True,2
79,72,50.99555993080139,853,807,Intermediate (16x16),18x18,True,"(3, 3)",True,2
98,90,5.530767917633057,353,337,Beginner (9x9),11x11,True,"(3, 3)",True,1
86,66,93.39811968803406,878,836,Intermediate (16x16),18x18,True,"(3, 3)",True,2
86,72,102.70981073379517,833,787,Intermediate (16x16),18x18,True,"(3, 3)",True,2
97,91,9.452302932739258,331,320,Beginner (9x9),11x11,True,"(3, 3)",True,1
81,73,93.75746178627014,819,791,Intermediate (16x16),18x18,True,"(3, 3)",True,2
84,74,55.901381731033325,920,878,Intermediate (16x16),18x18,True,"(3, 3)",True,2
87,73,51.51113772392273,862,820,Intermediate (16x16),18x18,True,"(3, 3)",True,2
97,91,8.827353954315186,332,324,Beginner (9x9),11x11,True,"(3, 3)",True,1
97,88,8.624248504638672,339,328,Beginner (9x9),11x11,True,"(3, 3)",True,1
85,66,118.27095580101013,918,861,Intermediate (16x16),18x18,True,"(3, 3)",True,2
84,69,50.604968547821045,868,831,Intermediate (16x16),18x18,True,"(3, 3)",True,2
98,90,4.4839842319488525,333,323,Beginner (9x9),11x11,True,"(3, 3)",True,1
93,80,89.1172423362732,859,830,Intermediate (16x16),18x18,True,"(3, 3)",True,2
85,67,86.52371716499329,864,820,Intermediate (16x16),18x18,True,"(3, 3)",True,2
83,74,51.88610601425171,858,818,Intermediate (16x16),18x18,True,"(3, 3)",True,2
95,88,4.843327760696411,337,323,Beginner (9x9),11x11,True,"(3, 3)",True,1
90,78,100.61623930931091,892,861,Intermediate (16x16),18x18,True,"(3, 3)",True,2
97,90,10.530331373214722,350,338,Beginner (9x9),11x11,True,"(3, 3)",True,1
35,14,343.4701015949249,1970,1764,Expert (16x30),18x32,True,"(3, 3)",True,3
45,16,358.5156636238098,1971,1791,Expert (16x30),18x32,True,"(3, 3)",True,3
93,89,4.499610424041748,331,320,Beginner (9x9),11x11,True,"(3, 3)",True,1
85,69,71.36879658699036,872,832,Intermediate (16x16),18x18,True,"(3, 3)",True,2
30,10,368.2960727214813,1867,1641,Expert (16x30),18x32,True,"(3, 3)",True,3
30,16,416.4168758392334,1902,1660,Expert (16x30),18x32,True,"(3, 3)",True,3
95,90,4.030900239944458,314,302,Beginner (9x9),11x11,True,"(3, 3)",True,1
84,70,54.838979721069336,883,843,Intermediate (16x16),18x18,True,"(3, 3)",True,2
97,92,4.062147855758667,328,320,Beginner (9x9),11x11,True,"(3, 3)",True,1
39,13,450.0858280658722,1977,1784,Expert (16x30),18x32,True,"(3, 3)",True,3
84,68,50.808085441589355,861,815,Intermediate (16x16),18x18,True,"(3, 3)",True,2
97,95,4.312124252319336,338,331,Beginner (9x9),11x11,True,"(3, 3)",True,1
36,14,395.51245951652527,1988,1747,Expert (16x30),18x32,True,"(3, 3)",True,3
87,71,49.964404821395874,856,822,Intermediate (16x16),18x18,True,"(3, 3)",True,2
96,92,4.24963116645813,331,321,Beginner (9x9),11x11,True,"(3, 3)",True,1
85,72,120.88011264801025,876,817,Intermediate (16x16),18x18,True,"(3, 3)",True,2
34,14,542.24968791008,1894,1672,Expert (16x30),18x32,True,"(3, 3)",True,3
99,92,8.405518293380737,335,327,Beginner (9x9),11x11,True,"(3, 3)",True,1
25,14,365.43695402145386,1841,1605,Expert (16x30),18x32,True,"(3, 3)",True,3
81,59,57.963706731796265,915,853,Intermediate (16x16),18x18,True,"(3, 3)",True,2
51,28,541.8903479576111,1869,1691,Expert (16x30),18x32,True,"(3, 3)",True,3
96,94,4.8589560985565186,343,336,Beginner (9x9),11x11,True,"(3, 3)",True,1
40,9,491.30100560188293,2007,1811,Expert (16x30),18x32,True,"(3, 3)",True,3
95,93,4.093395233154297,309,302,Beginner (9x9),11x11,True,"(3, 3)",True,1
90,75,98.7101697921753,877,844,Intermediate (16x16),18x18,True,"(3, 3)",True,2
35,16,667.7543995380402,1904,1672,Expert (16x30),18x32,True,"(3, 3)",True,3
26,10,671.4572055339813,1878,1672,Expert (16x30),18x32,True,"(3, 3)",True,3
82,64,51.58926796913147,869,811,Intermediate (16x16),18x18,True,"(3, 3)",True,2
97,90,8.546133518218994,327,318,Beginner (9x9),11x11,True,"(3, 3)",True,1
95,90,8.999224424362183,319,308,Beginner (9x9),11x11,True,"(3, 3)",True,1
37,22,354.1254599094391,2007,1824,Expert (16x30),18x32,True,"(3, 3)",True,3
84,73,102.85043787956238,856,822,Intermediate (16x16),18x18,True,"(3, 3)",True,2
99,96,8.733618974685669,314,310,Beginner (9x9),11x11,True,"(3, 3)",True,1
36,15,504.51862597465515,1882,1669,Expert (16x30),18x32,True,"(3, 3)",True,3
36,11,712.6723787784576,1920,1686,Expert (16x30),18x32,True,"(3, 3)",True,3
97,87,9.92101263999939,335,321,Beginner (9x9),11x11,True,"(3, 3)",True,1
29,16,333.61162757873535,1833,1610,Expert (16x30),18x32,True,"(3, 3)",True,3
87,73,102.4129786491394,869,833,Intermediate (16x16),18x18,True,"(3, 3)",True,2
97,92,10.764688968658447,341,334,Beginner (9x9),11x11,True,"(3, 3)",True,1
87,74,102.30361270904541,851,815,Intermediate (16x16),18x18,True,"(3, 3)",True,2
36,14,409.8549976348877,2023,1792,Expert (16x30),18x32,True,"(3, 3)",True,3
37,16,355.4378569126129,1956,1730,Expert (16x30),18x32,True,"(3, 3)",True,3
95,89,4.030899286270142,326,316,Beginner (9x9),11x11,True,"(3, 3)",True,1
90,75,100.70999956130981,905,876,Intermediate (16x16),18x18,True,"(3, 3)",True,2
93,86,9.15545105934143,343,329,Beginner (9x9),11x11,True,"(3, 3)",True,1
35,13,744.7633545398712,1911,1697,Expert (16x30),18x32,True,"(3, 3)",True,3
91,81,111.17784142494202,887,863,Intermediate (16x16),18x18,True,"(3, 3)",True,2
