wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id
4,4,0.18747568130493164,16,15,Beginner (9x9),11x11,True,"(3, 3)",True,1
5,5,0.20309758186340332,20,20,Beginner (9x9),11x11,True,"(3, 3)",True,1
3,3,0.23434114456176758,19,17,Beginner (9x9),11x11,True,"(3, 3)",True,1
5,5,0.24996423721313477,16,16,Beginner (9x9),11x11,True,"(3, 3)",True,1
5,5,0.2187192440032959,19,19,Beginner (9x9),11x11,True,"(3, 3)",True,1
4,4,1.6091558933258057,36,35,Intermediate (16x16),18x18,True,"(3, 3)",True,2
5,4,0.14060497283935547,20,18,Beginner (9x9),11x11,True,"(3, 3)",True,1
5,5,2.1403284072875977,46,46,Intermediate (16x16),18x18,True,"(3, 3)",True,2
4,4,2.046590805053711,49,49,Intermediate (16x16),18x18,True,"(3, 3)",True,2
5,4,2.2496862411499023,40,39,Intermediate (16x16),18x18,True,"(3, 3)",True,2
5,5,0.24996161460876465,15,15,Beginner (9x9),11x11,True,"(3, 3)",True,1
4,4,3.515139102935791,52,48,Intermediate (16x16),18x18,True,"(3, 3)",True,2
5,5,0.14059877395629883,12,12,Beginner (9x9),11x11,True,"(3, 3)",True,1
4,2,2.155940532684326,48,46,Intermediate (16x16),18x18,True,"(3, 3)",True,2
3,3,2.030965566635132,40,39,Intermediate (16x16),18x18,True,"(3, 3)",True,2
5,5,0.15622591972351074,14,14,Beginner (9x9),11x11,True,"(3, 3)",True,1
4,4,1.9840996265411377,35,31,Intermediate (16x16),18x18,True,"(3, 3)",True,2
3,2,4.468123197555542,54,48,Intermediate (16x16),18x18,True,"(3, 3)",True,2
2,1,8.623792171478271,85,78,Expert (16x30),18x32,True,"(3, 3)",True,3
5,5,0.28120994567871094,17,17,Beginner (9x9),11x11,True,"(3, 3)",True,1
4,4,1.9997220039367676,44,43,Intermediate (16x16),18x18,True,"(3, 3)",True,2
5,4,0.23433804512023926,19,18,Beginner (9x9),11x11,True,"(3, 3)",True,1
3,3,2.3121731281280518,47,44,Intermediate (16x16),18x18,True,"(3, 3)",True,2
2,1,13.107543468475342,94,86,Expert (16x30),18x32,True,"(3, 3)",True,3
5,4,0.312455415725708,21,20,Beginner (9x9),11x11,True,"(3, 3)",True,1
1,0,12.35764765739441,66,52,Expert (16x30),18x32,True,"(3, 3)",True,3
3,2,14.51359224319458,88,78,Expert (16x30),18x32,True,"(3, 3)",True,3
5,5,0.18747496604919434,17,17,Beginner (9x9),11x11,True,"(3, 3)",True,1
1,1,11.670244216918945,76,69,Expert (16x30),18x32,True,"(3, 3)",True,3
5,4,2.0465872287750244,44,43,Intermediate (16x16),18x18,True,"(3, 3)",True,2
4,4,0.15622806549072266,16,15,Beginner (9x9),11x11,True,"(3, 3)",True,1
0,0,17.310073137283325,90,76,Expert (16x30),18x32,True,"(3, 3)",True,3
4,3,2.5465149879455566,45,41,Intermediate (16x16),18x18,True,"(3, 3)",True,2
5,4,0.18747472763061523,16,15,Beginner (9x9),11x11,True,"(3, 3)",True,1
2,0,11.592121601104736,106,96,Expert (16x30),18x32,True,"(3, 3)",True,3
5,5,2.4371538162231445,45,45,Intermediate (16x16),18x18,True,"(3, 3)",True,2
4,3,0.20309782028198242,16,14,Beginner (9x9),11x11,True,"(3, 3)",True,1
3,0,17.606903314590454,134,122,Expert (16x30),18x32,True,"(3, 3)",True,3
5,5,2.0934548377990723,40,40,Intermediate (16x16),18x18,True,"(3, 3)",True,2
4,3,1.7810053825378418,44,41,Intermediate (16x16),18x18,True,"(3, 3)",True,2
5,4,0.40619373321533203,17,15,Beginner (9x9),11x11,True,"(3, 3)",True,1
2,0,12.451384782791138,112,99,Expert (16x30),18x32,True,"(3, 3)",True,3
5,3,0.20309209823608398,21,19,Beginner (9x9),11x11,True,"(3, 3)",True,1
4,3,2.733988046646118,46,44,Intermediate (16x16),18x18,True,"(3, 3)",True,2
4,4,1.8903594017028809,39,38,Intermediate (16x16),18x18,True,"(3, 3)",True,2
5,5,0.09374046325683594,18,18,Beginner (9x9),11x11,True,"(3, 3)",True,1
2,1,12.373268127441406,90,83,Expert (16x30),18x32,True,"(3, 3)",True,3
5,4,2.3902833461761475,50,49,Intermediate (16x16),18x18,True,"(3, 3)",True,2
3,3,0.15622925758361816,15,13,Beginner (9x9),11x11,True,"(3, 3)",True,1
5,3,2.733994483947754,48,46,Intermediate (16x16),18x18,True,"(3, 3)",True,2
1,0,13.982407569885254,97,81,Expert (16x30),18x32,True,"(3, 3)",True,3
5,5,0.218719482421875,18,18,Beginner (9x9),11x11,True,"(3, 3)",True,1
2,1,15.607180833816528,119,110,Expert (16x30),18x32,True,"(3, 3)",True,3
0,0,10.998456239700317,90,82,Expert (16x30),18x32,True,"(3, 3)",True,3
