wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id
482,449,12.716862678527832,1682,1619,Beginner (9x9),11x11,True,"(3, 3)",True,1
477,444,12.748112201690674,1701,1643,Beginner (9x9),11x11,True,"(3, 3)",True,1
432,353,128.69967436790466,4326,4130,Intermediate (16x16),18x18,True,"(3, 3)",True,2
484,448,13.15429973602295,1672,1618,Beginner (9x9),11x11,True,"(3, 3)",True,1
416,358,135.88610172271729,4372,4157,Intermediate (16x16),18x18,True,"(3, 3)",True,2
435,368,143.27589201927185,4341,4160,Intermediate (16x16),18x18,True,"(3, 3)",True,2
479,456,11.20148777961731,1661,1611,Beginner (9x9),11x11,True,"(3, 3)",True,1
425,350,139.26093459129333,4348,4129,Intermediate (16x16),18x18,True,"(3, 3)",True,2
169,67,917.2264580726624,9623,8564,Expert (16x30),18x32,True,"(3, 3)",True,3
483,461,11.27965497970581,1645,1604,Beginner (9x9),11x11,True,"(3, 3)",True,1
192,81,955.9241991043091,9529,8469,Expert (16x30),18x32,True,"(3, 3)",True,3
424,344,139.24592065811157,4386,4163,Intermediate (16x16),18x18,True,"(3, 3)",True,2
483,454,11.826457262039185,1635,1589,Beginner (9x9),11x11,True,"(3, 3)",True,1
172,65,984.6711492538452,9629,8529,Expert (16x30),18x32,True,"(3, 3)",True,3
442,373,138.65254855155945,4347,4167,Intermediate (16x16),18x18,True,"(3, 3)",True,2
476,447,11.873323917388916,1662,1609,Beginner (9x9),11x11,True,"(3, 3)",True,1
421,353,132.77837133407593,4347,4162,Intermediate (16x16),18x18,True,"(3, 3)",True,2
170,85,978.0334849357605,9635,8535,Expert (16x30),18x32,True,"(3, 3)",True,3
471,449,11.670269250869751,1656,1602,Beginner (9x9),11x11,True,"(3, 3)",True,1
429,356,142.57416605949402,4303,4081,Intermediate (16x16),18x18,True,"(3, 3)",True,2
172,66,908.0465097427368,9233,8200,Expert (16x30),18x32,True,"(3, 3)",True,3
473,444,11.982745170593262,1666,1602,Beginner (9x9),11x11,True,"(3, 3)",True,1
418,337,144.0275092124939,4372,4133,Intermediate (16x16),18x18,True,"(3, 3)",True,2
193,80,1004.6127920150757,9859,8795,Expert (16x30),18x32,True,"(3, 3)",True,3
477,455,11.826542139053345,1626,1584,Beginner (9x9),11x11,True,"(3, 3)",True,1
425,348,139.38765215873718,4393,4154,Intermediate (16x16),18x18,True,"(3, 3)",True,2
178,65,997.5683708190918,9633,8467,Expert (16x30),18x32,True,"(3, 3)",True,3
481,455,12.59208869934082,1651,1594,Beginner (9x9),11x11,True,"(3, 3)",True,1
417,349,137.02882528305054,4382,4162,Intermediate (16x16),18x18,True,"(3, 3)",True,2
181,64,991.3828325271606,9787,8692,Expert (16x30),18x32,True,"(3, 3)",True,3
484,458,12.498356819152832,1681,1634,Beginner (9x9),11x11,True,"(3, 3)",True,1
419,342,134.62313675880432,4318,4097,Intermediate (16x16),18x18,True,"(3, 3)",True,2
183,68,974.8253180980682,9481,8427,Expert (16x30),18x32,True,"(3, 3)",True,3
476,445,12.21720290184021,1627,1557,Beginner (9x9),11x11,True,"(3, 3)",True,1
430,353,137.71672797203064,4400,4194,Intermediate (16x16),18x18,True,"(3, 3)",True,2
167,55,976.4047281742096,9598,8439,Expert (16x30),18x32,True,"(3, 3)",True,3
483,455,12.248446226119995,1647,1601,Beginner (9x9),11x11,True,"(3, 3)",True,1
439,368,144.01302933692932,4421,4241,Intermediate (16x16),18x18,True,"(3, 3)",True,2
177,72,988.904296875,9635,8526,Expert (16x30),18x32,True,"(3, 3)",True,3
478,453,12.607815980911255,1707,1651,Beginner (9x9),11x11,True,"(3, 3)",True,1
426,345,141.5760374069214,4491,4256,Intermediate (16x16),18x18,True,"(3, 3)",True,2
160,67,974.7040297985077,9708,8653,Expert (16x30),18x32,True,"(3, 3)",True,3
193,79,1017.8885433673859,9856,8778,Expert (16x30),18x32,True,"(3, 3)",True,3
186,78,920.7610337734222,9738,8742,Expert (16x30),18x32,True,"(3, 3)",True,3
170,60,918.6373293399811,9508,8399,Expert (16x30),18x32,True,"(3, 3)",True,3
