wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id
238,222,12.061347723007202,847,818,Beginner (9x9),11x11,True,"(3, 3)",True,1
239,225,12.092593669891357,823,795,Beginner (9x9),11x11,True,"(3, 3)",True,1
243,224,12.608167886734009,859,824,Beginner (9x9),11x11,True,"(3, 3)",True,1
239,222,12.842522144317627,854,825,Beginner (9x9),11x11,True,"(3, 3)",True,1
242,229,11.389533519744873,849,825,Beginner (9x9),11x11,True,"(3, 3)",True,1
243,228,37.996360063552856,822,799,Beginner (9x9),11x11,True,"(3, 3)",True,1
240,231,37.05894899368286,825,802,Beginner (9x9),11x11,True,"(3, 3)",True,1
239,225,40.418002128601074,836,809,Beginner (9x9),11x11,True,"(3, 3)",True,1
241,220,40.8554573059082,850,819,Beginner (9x9),11x11,True,"(3, 3)",True,1
241,232,36.43402075767517,796,779,Beginner (9x9),11x11,True,"(3, 3)",True,1
244,231,39.183759450912476,786,766,Beginner (9x9),11x11,True,"(3, 3)",True,1
218,175,120.69159078598022,2156,2053,Intermediate (16x16),18x18,True,"(3, 3)",True,2
214,178,127.08160591125488,2170,2077,Intermediate (16x16),18x18,True,"(3, 3)",True,2
239,223,12.045725584030151,849,823,Beginner (9x9),11x11,True,"(3, 3)",True,1
215,178,131.37807178497314,2143,2035,Intermediate (16x16),18x18,True,"(3, 3)",True,2
217,174,130.7687554359436,2213,2108,Intermediate (16x16),18x18,True,"(3, 3)",True,2
238,222,11.780125617980957,845,818,Beginner (9x9),11x11,True,"(3, 3)",True,1
220,184,130.20631766319275,2136,2033,Intermediate (16x16),18x18,True,"(3, 3)",True,2
212,183,121.58214116096497,2162,2077,Intermediate (16x16),18x18,True,"(3, 3)",True,2
238,225,11.420787334442139,817,791,Beginner (9x9),11x11,True,"(3, 3)",True,1
210,182,385.260098695755,2206,2104,Intermediate (16x16),18x18,True,"(3, 3)",True,2
209,170,131.51871466636658,2185,2085,Intermediate (16x16),18x18,True,"(3, 3)",True,2
234,223,11.623894929885864,833,804,Beginner (9x9),11x11,True,"(3, 3)",True,1
216,183,434.06795859336853,2136,2051,Intermediate (16x16),18x18,True,"(3, 3)",True,2
219,185,453.26925778388977,2205,2109,Intermediate (16x16),18x18,True,"(3, 3)",True,2
206,176,462.987087726593,2166,2053,Intermediate (16x16),18x18,True,"(3, 3)",True,2
237,226,38.73069190979004,823,798,Beginner (9x9),11x11,True,"(3, 3)",True,1
210,172,474.2360169887543,2205,2094,Intermediate (16x16),18x18,True,"(3, 3)",True,2
207,170,451.8475522994995,2173,2055,Intermediate (16x16),18x18,True,"(3, 3)",True,2
233,220,39.886831521987915,831,797,Beginner (9x9),11x11,True,"(3, 3)",True,1
220,184,132.67488884925842,2144,2048,Intermediate (16x16),18x18,True,"(3, 3)",True,2
222,189,459.51870942115784,2211,2134,Intermediate (16x16),18x18,True,"(3, 3)",True,2
240,224,40.98047852516174,835,805,Beginner (9x9),11x11,True,"(3, 3)",True,1
237,224,37.04335308074951,799,777,Beginner (9x9),11x11,True,"(3, 3)",True,1
209,172,329.1250216960907,2159,2033,Intermediate (16x16),18x18,True,"(3, 3)",True,2
219,175,297.5499165058136,2213,2099,Intermediate (16x16),18x18,True,"(3, 3)",True,2
240,231,40.21494483947754,827,807,Beginner (9x9),11x11,True,"(3, 3)",True,1
82,36,868.2767729759216,4787,4266,Expert (16x30),18x32,True,"(3, 3)",True,3
199,162,449.30114936828613,2159,2034,Intermediate (16x16),18x18,True,"(3, 3)",True,2
241,226,43.917728424072266,843,809,Beginner (9x9),11x11,True,"(3, 3)",True,1
98,42,1041.8228845596313,4706,4171,Expert (16x30),18x32,True,"(3, 3)",True,3
211,176,463.12805795669556,2264,2141,Intermediate (16x16),18x18,True,"(3, 3)",True,2
240,229,35.574772357940674,808,785,Beginner (9x9),11x11,True,"(3, 3)",True,1
92,37,995.0774612426758,4961,4417,Expert (16x30),18x32,True,"(3, 3)",True,3
88,36,877.1824913024902,4712,4144,Expert (16x30),18x32,True,"(3, 3)",True,3
80,33,1155.5621638298035,4743,4196,Expert (16x30),18x32,True,"(3, 3)",True,3
244,230,11.530162811279297,838,819,Beginner (9x9),11x11,True,"(3, 3)",True,1
90,29,1040.4950847625732,4921,4323,Expert (16x30),18x32,True,"(3, 3)",True,3
240,228,12.73317289352417,843,815,Beginner (9x9),11x11,True,"(3, 3)",True,1
214,172,426.397292137146,2129,2013,Intermediate (16x16),18x18,True,"(3, 3)",True,2
94,38,936.3958175182343,4944,4394,Expert (16x30),18x32,True,"(3, 3)",True,3
216,174,125.28509426116943,2123,2014,Intermediate (16x16),18x18,True,"(3, 3)",True,2
233,217,12.686305046081543,836,793,Beginner (9x9),11x11,True,"(3, 3)",True,1
203,172,481.00159430503845,2168,2038,Intermediate (16x16),18x18,True,"(3, 3)",True,2
213,174,134.29987955093384,2196,2097,Intermediate (16x16),18x18,True,"(3, 3)",True,2
243,228,39.63689994812012,791,764,Beginner (9x9),11x11,True,"(3, 3)",True,1
214,177,440.0054829120636,2214,2124,Intermediate (16x16),18x18,True,"(3, 3)",True,2
245,233,39.99625039100647,809,791,Beginner (9x9),11x11,True,"(3, 3)",True,1
92,32,1602.6139013767242,4886,4333,Expert (16x30),18x32,True,"(3, 3)",True,3
217,179,135.83100986480713,2204,2097,Intermediate (16x16),18x18,True,"(3, 3)",True,2
203,168,459.15998458862305,2195,2083,Intermediate (16x16),18x18,True,"(3, 3)",True,2
238,222,12.57694673538208,838,810,Beginner (9x9),11x11,True,"(3, 3)",True,1
94,39,1743.194498538971,4823,4298,Expert (16x30),18x32,True,"(3, 3)",True,3
240,226,12.608196496963501,870,843,Beginner (9x9),11x11,True,"(3, 3)",True,1
213,174,136.5184919834137,2229,2129,Intermediate (16x16),18x18,True,"(3, 3)",True,2
87,31,1978.422533750534,4836,4298,Expert (16x30),18x32,True,"(3, 3)",True,3
89,36,966.1906404495239,4748,4199,Expert (16x30),18x32,True,"(3, 3)",True,3
238,227,44.07401394844055,837,808,Beginner (9x9),11x11,True,"(3, 3)",True,1
87,26,1567.2743632793427,4843,4298,Expert (16x30),18x32,True,"(3, 3)",True,3
226,189,460.1913712024689,2202,2111,Intermediate (16x16),18x18,True,"(3, 3)",True,2
88,27,1175.4834172725677,4782,4240,Expert (16x30),18x32,True,"(3, 3)",True,3
213,179,445.17716550827026,2219,2130,Intermediate (16x16),18x18,True,"(3, 3)",True,2
86,35,913.6019077301025,4983,4474,Expert (16x30),18x32,True,"(3, 3)",True,3
88,36,947.7080767154694,4887,4327,Expert (16x30),18x32,True,"(3, 3)",True,3
88,43,2139.7825145721436,4746,4168,Expert (16x30),18x32,True,"(3, 3)",True,3
213,171,148.82987356185913,2262,2127,Intermediate (16x16),18x18,True,"(3, 3)",True,2
79,28,1476.877097606659,4816,4199,Expert (16x30),18x32,True,"(3, 3)",True,3
85,27,2278.0821936130524,4669,4122,Expert (16x30),18x32,True,"(3, 3)",True,3
82,42,2366.652019262314,4889,4367,Expert (16x30),18x32,True,"(3, 3)",True,3
87,39,2352.3097178936005,4564,4078,Expert (16x30),18x32,True,"(3, 3)",True,3
101,43,2331.921080350876,4898,4378,Expert (16x30),18x32,True,"(3, 3)",True,3
101,46,809.674498796463,4929,4494,Expert (16x30),18x32,True,"(3, 3)",True,3
89,35,1980.76731467247,4706,4163,Expert (16x30),18x32,True,"(3, 3)",True,3
85,32,907.1810874938965,4809,4248,Expert (16x30),18x32,True,"(3, 3)",True,3
94,33,2054.0260424613953,4775,4264,Expert (16x30),18x32,True,"(3, 3)",True,3
106,38,1280.6774072647095,5040,4515,Expert (16x30),18x32,True,"(3, 3)",True,3
87,41,1179.9525530338287,4816,4263,Expert (16x30),18x32,True,"(3, 3)",True,3
74,32,1380.1681153774261,4725,4179,Expert (16x30),18x32,True,"(3, 3)",True,3
75,26,801.5504786968231,4664,4094,Expert (16x30),18x32,True,"(3, 3)",True,3
95,34,746.8212924003601,4844,4305,Expert (16x30),18x32,True,"(3, 3)",True,3
