wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id
97,91,4.546478271484375,340,332,Beginner (9x9),11x11,True,"(3, 3)",True,1
97,91,4.702713251113892,318,308,Beginner (9x9),11x11,True,"(3, 3)",True,1
93,85,4.796455383300781,344,327,Beginner (9x9),11x11,True,"(3, 3)",True,1
96,92,7.733697414398193,335,326,Beginner (9x9),11x11,True,"(3, 3)",True,1
94,85,8.374265193939209,364,350,Beginner (9x9),11x11,True,"(3, 3)",True,1
95,92,4.421484708786011,325,316,Beginner (9x9),11x11,True,"(3, 3)",True,1
95,88,8.764854192733765,345,331,Beginner (9x9),11x11,True,"(3, 3)",True,1
93,71,47.49582076072693,859,825,Intermediate (16x16),18x18,True,"(3, 3)",True,2
83,71,48.85507607460022,864,827,Intermediate (16x16),18x18,True,"(3, 3)",True,2
96,88,4.733956813812256,321,306,Beginner (9x9),11x11,True,"(3, 3)",True,1
84,73,53.5577871799469,892,855,Intermediate (16x16),18x18,True,"(3, 3)",True,2
79,72,50.6674108505249,853,807,Intermediate (16x16),18x18,True,"(3, 3)",True,2
98,91,4.452733278274536,338,329,Beginner (9x9),11x11,True,"(3, 3)",True,1
85,66,57.51056146621704,918,861,Intermediate (16x16),18x18,True,"(3, 3)",True,2
86,66,70.49379467964172,878,836,Intermediate (16x16),18x18,True,"(3, 3)",True,2
98,90,5.421398639678955,353,337,Beginner (9x9),11x11,True,"(3, 3)",True,1
86,72,76.54013991355896,833,787,Intermediate (16x16),18x18,True,"(3, 3)",True,2
97,91,7.061875581741333,331,320,Beginner (9x9),11x11,True,"(3, 3)",True,1
81,73,45.699100732803345,819,791,Intermediate (16x16),18x18,True,"(3, 3)",True,2
84,74,54.6358163356781,920,878,Intermediate (16x16),18x18,True,"(3, 3)",True,2
97,91,4.2496254444122314,332,324,Beginner (9x9),11x11,True,"(3, 3)",True,1
87,73,76.88385534286499,862,820,Intermediate (16x16),18x18,True,"(3, 3)",True,2
93,80,77.60254144668579,859,830,Intermediate (16x16),18x18,True,"(3, 3)",True,2
84,69,49.480019330978394,868,831,Intermediate (16x16),18x18,True,"(3, 3)",True,2
97,88,6.561923503875732,339,328,Beginner (9x9),11x11,True,"(3, 3)",True,1
85,67,47.41769981384277,864,820,Intermediate (16x16),18x18,True,"(3, 3)",True,2
98,90,4.452733993530273,333,323,Beginner (9x9),11x11,True,"(3, 3)",True,1
83,74,51.60483002662659,858,818,Intermediate (16x16),18x18,True,"(3, 3)",True,2
26,10,327.62740111351013,1878,1672,Expert (16x30),18x32,True,"(3, 3)",True,3
39,13,336.37663292884827,1977,1784,Expert (16x30),18x32,True,"(3, 3)",True,3
95,88,4.81207799911499,337,323,Beginner (9x9),11x11,True,"(3, 3)",True,1
34,14,343.03229904174805,1894,1672,Expert (16x30),18x32,True,"(3, 3)",True,3
97,90,5.046431064605713,350,338,Beginner (9x9),11x11,True,"(3, 3)",True,1
90,78,53.01096057891846,892,861,Intermediate (16x16),18x18,True,"(3, 3)",True,2
85,69,51.47984719276428,872,832,Intermediate (16x16),18x18,True,"(3, 3)",True,2
36,11,349.54735493659973,1920,1686,Expert (16x30),18x32,True,"(3, 3)",True,3
93,89,4.468358039855957,331,320,Beginner (9x9),11x11,True,"(3, 3)",True,1
51,28,333.5331377983093,1869,1691,Expert (16x30),18x32,True,"(3, 3)",True,3
95,90,3.9684016704559326,314,302,Beginner (9x9),11x11,True,"(3, 3)",True,1
30,10,362.8274345397949,1867,1641,Expert (16x30),18x32,True,"(3, 3)",True,3
84,70,53.65152883529663,883,843,Intermediate (16x16),18x18,True,"(3, 3)",True,2
97,92,4.046517610549927,328,320,Beginner (9x9),11x11,True,"(3, 3)",True,1
85,72,59.682249307632446,876,817,Intermediate (16x16),18x18,True,"(3, 3)",True,2
35,13,386.41911482810974,1911,1697,Expert (16x30),18x32,True,"(3, 3)",True,3
97,95,4.265251874923706,338,331,Beginner (9x9),11x11,True,"(3, 3)",True,1
84,68,49.99560236930847,861,815,Intermediate (16x16),18x18,True,"(3, 3)",True,2
35,14,513.2829487323761,1970,1764,Expert (16x30),18x32,True,"(3, 3)",True,3
96,92,6.468179941177368,331,321,Beginner (9x9),11x11,True,"(3, 3)",True,1
45,16,507.08036732673645,1971,1791,Expert (16x30),18x32,True,"(3, 3)",True,3
87,71,49.51126670837402,856,822,Intermediate (16x16),18x18,True,"(3, 3)",True,2
99,92,4.04651951789856,335,327,Beginner (9x9),11x11,True,"(3, 3)",True,1
35,16,551.1858639717102,1904,1672,Expert (16x30),18x32,True,"(3, 3)",True,3
30,16,578.7303128242493,1902,1660,Expert (16x30),18x32,True,"(3, 3)",True,3
40,9,419.61932373046875,2007,1811,Expert (16x30),18x32,True,"(3, 3)",True,3
90,75,48.74571251869202,877,844,Intermediate (16x16),18x18,True,"(3, 3)",True,2
96,94,7.4524712562561035,343,336,Beginner (9x9),11x11,True,"(3, 3)",True,1
95,93,6.296320676803589,309,302,Beginner (9x9),11x11,True,"(3, 3)",True,1
81,59,86.49239444732666,915,853,Intermediate (16x16),18x18,True,"(3, 3)",True,2
25,14,360.01520895957947,1841,1605,Expert (16x30),18x32,True,"(3, 3)",True,3
97,90,4.327744483947754,327,318,Beginner (9x9),11x11,True,"(3, 3)",True,1
84,73,51.339239835739136,856,822,Intermediate (16x16),18x18,True,"(3, 3)",True,2
82,64,77.5244369506836,869,811,Intermediate (16x16),18x18,True,"(3, 3)",True,2
87,73,50.41744685173035,869,833,Intermediate (16x16),18x18,True,"(3, 3)",True,2
95,90,6.827525854110718,319,308,Beginner (9x9),11x11,True,"(3, 3)",True,1
36,15,358.85906744003296,1882,1669,Expert (16x30),18x32,True,"(3, 3)",True,3
