wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id
484,448,22.324459075927734,1672,1618,Beginner (9x9),11x11,True,"(3, 3)",True,1
477,444,24.87091302871704,1701,1643,Beginner (9x9),11x11,True,"(3, 3)",True,1
482,449,24.91778254508972,1682,1619,Beginner (9x9),11x11,True,"(3, 3)",True,1
473,444,22.93372941017151,1666,1602,Beginner (9x9),11x11,True,"(3, 3)",True,1
479,456,75.86253118515015,1661,1611,Beginner (9x9),11x11,True,"(3, 3)",True,1
483,461,76.0968701839447,1645,1604,Beginner (9x9),11x11,True,"(3, 3)",True,1
483,454,80.33054804801941,1635,1589,Beginner (9x9),11x11,True,"(3, 3)",True,1
471,449,79.61191391944885,1656,1602,Beginner (9x9),11x11,True,"(3, 3)",True,1
476,447,81.75219011306763,1662,1609,Beginner (9x9),11x11,True,"(3, 3)",True,1
477,455,81.06489443778992,1626,1584,Beginner (9x9),11x11,True,"(3, 3)",True,1
481,455,85.64229726791382,1651,1594,Beginner (9x9),11x11,True,"(3, 3)",True,1
432,353,248.22518301010132,4326,4130,Intermediate (16x16),18x18,True,"(3, 3)",True,2
435,368,252.52136492729187,4341,4160,Intermediate (16x16),18x18,True,"(3, 3)",True,2
416,358,260.8481435775757,4372,4157,Intermediate (16x16),18x18,True,"(3, 3)",True,2
484,458,24.57415747642517,1681,1634,Beginner (9x9),11x11,True,"(3, 3)",True,1
429,356,274.1741771697998,4303,4081,Intermediate (16x16),18x18,True,"(3, 3)",True,2
476,445,75.34720945358276,1627,1557,Beginner (9x9),11x11,True,"(3, 3)",True,1
418,337,349.52146315574646,4372,4133,Intermediate (16x16),18x18,True,"(3, 3)",True,2
425,350,462.9718599319458,4348,4129,Intermediate (16x16),18x18,True,"(3, 3)",True,2
483,455,83.29920601844788,1647,1601,Beginner (9x9),11x11,True,"(3, 3)",True,1
425,348,412.6834273338318,4393,4154,Intermediate (16x16),18x18,True,"(3, 3)",True,2
478,453,25.589688777923584,1707,1651,Beginner (9x9),11x11,True,"(3, 3)",True,1
442,373,634.5383920669556,4347,4167,Intermediate (16x16),18x18,True,"(3, 3)",True,2
417,349,489.28098702430725,4382,4162,Intermediate (16x16),18x18,True,"(3, 3)",True,2
430,353,376.8304719924927,4400,4194,Intermediate (16x16),18x18,True,"(3, 3)",True,2
426,345,283.1271586418152,4491,4256,Intermediate (16x16),18x18,True,"(3, 3)",True,2
421,353,853.8789405822754,4347,4162,Intermediate (16x16),18x18,True,"(3, 3)",True,2
424,344,868.7516176700592,4386,4163,Intermediate (16x16),18x18,True,"(3, 3)",True,2
419,342,724.5414807796478,4318,4097,Intermediate (16x16),18x18,True,"(3, 3)",True,2
439,368,586.9859280586243,4421,4241,Intermediate (16x16),18x18,True,"(3, 3)",True,2
172,66,2045.5738141536713,9233,8200,Expert (16x30),18x32,True,"(3, 3)",True,3
160,67,1806.7693102359772,9708,8653,Expert (16x30),18x32,True,"(3, 3)",True,3
169,67,2263.9325919151306,9623,8564,Expert (16x30),18x32,True,"(3, 3)",True,3
167,55,2294.820431470871,9598,8439,Expert (16x30),18x32,True,"(3, 3)",True,3
183,68,2310.0368824005127,9481,8427,Expert (16x30),18x32,True,"(3, 3)",True,3
193,79,2049.3449368476868,9856,8778,Expert (16x30),18x32,True,"(3, 3)",True,3
170,60,1799.088537454605,9508,8399,Expert (16x30),18x32,True,"(3, 3)",True,3
172,65,2458.482712507248,9629,8529,Expert (16x30),18x32,True,"(3, 3)",True,3
193,80,2470.980932235718,9859,8795,Expert (16x30),18x32,True,"(3, 3)",True,3
192,81,2487.072343349457,9529,8469,Expert (16x30),18x32,True,"(3, 3)",True,3
177,72,2342.159017801285,9635,8526,Expert (16x30),18x32,True,"(3, 3)",True,3
181,64,2690.2783710956573,9787,8692,Expert (16x30),18x32,True,"(3, 3)",True,3
170,85,2755.924788951874,9635,8535,Expert (16x30),18x32,True,"(3, 3)",True,3
186,78,2285.126212835312,9738,8742,Expert (16x30),18x32,True,"(3, 3)",True,3
178,65,2766.485827922821,9633,8467,Expert (16x30),18x32,True,"(3, 3)",True,3
