wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id
243,228,11.045855283737183,822,799,Beginner (9x9),11x11,True,"(3, 3)",True,1
238,222,11.983272314071655,847,818,Beginner (9x9),11x11,True,"(3, 3)",True,1
239,225,12.233248472213745,823,795,Beginner (9x9),11x11,True,"(3, 3)",True,1
239,222,12.951933145523071,854,825,Beginner (9x9),11x11,True,"(3, 3)",True,1
242,229,11.13959550857544,849,825,Beginner (9x9),11x11,True,"(3, 3)",True,1
241,232,10.17093539237976,796,779,Beginner (9x9),11x11,True,"(3, 3)",True,1
240,231,41.980499505996704,825,802,Beginner (9x9),11x11,True,"(3, 3)",True,1
241,220,45.82389426231384,850,819,Beginner (9x9),11x11,True,"(3, 3)",True,1
239,225,45.698904514312744,836,809,Beginner (9x9),11x11,True,"(3, 3)",True,1
243,224,50.339104652404785,859,824,Beginner (9x9),11x11,True,"(3, 3)",True,1
244,231,43.44911217689514,786,766,Beginner (9x9),11x11,True,"(3, 3)",True,1
239,223,49.261072635650635,849,823,Beginner (9x9),11x11,True,"(3, 3)",True,1
218,175,121.48877930641174,2156,2053,Intermediate (16x16),18x18,True,"(3, 3)",True,2
206,176,131.3316216468811,2166,2053,Intermediate (16x16),18x18,True,"(3, 3)",True,2
238,222,11.748916387557983,845,818,Beginner (9x9),11x11,True,"(3, 3)",True,1
217,174,130.65980696678162,2213,2108,Intermediate (16x16),18x18,True,"(3, 3)",True,2
207,170,127.47260212898254,2173,2055,Intermediate (16x16),18x18,True,"(3, 3)",True,2
238,225,11.389571189880371,817,791,Beginner (9x9),11x11,True,"(3, 3)",True,1
212,183,122.25433468818665,2162,2077,Intermediate (16x16),18x18,True,"(3, 3)",True,2
234,223,11.686419010162354,833,804,Beginner (9x9),11x11,True,"(3, 3)",True,1
209,170,131.440988779068,2185,2085,Intermediate (16x16),18x18,True,"(3, 3)",True,2
220,184,134.26888799667358,2144,2048,Intermediate (16x16),18x18,True,"(3, 3)",True,2
237,226,11.108356714248657,823,798,Beginner (9x9),11x11,True,"(3, 3)",True,1
216,183,495.4074351787567,2136,2051,Intermediate (16x16),18x18,True,"(3, 3)",True,2
214,178,509.48426723480225,2170,2077,Intermediate (16x16),18x18,True,"(3, 3)",True,2
219,185,516.9054572582245,2205,2109,Intermediate (16x16),18x18,True,"(3, 3)",True,2
210,182,518.1397204399109,2206,2104,Intermediate (16x16),18x18,True,"(3, 3)",True,2
215,178,527.2326292991638,2143,2035,Intermediate (16x16),18x18,True,"(3, 3)",True,2
210,172,543.5123813152313,2205,2094,Intermediate (16x16),18x18,True,"(3, 3)",True,2
209,172,138.54974389076233,2159,2033,Intermediate (16x16),18x18,True,"(3, 3)",True,2
233,220,46.30823540687561,831,797,Beginner (9x9),11x11,True,"(3, 3)",True,1
222,189,523.2642579078674,2211,2134,Intermediate (16x16),18x18,True,"(3, 3)",True,2
240,224,47.33939456939697,835,805,Beginner (9x9),11x11,True,"(3, 3)",True,1
237,224,42.121126651763916,799,777,Beginner (9x9),11x11,True,"(3, 3)",True,1
220,184,525.7171792984009,2136,2033,Intermediate (16x16),18x18,True,"(3, 3)",True,2
240,231,50.02665376663208,827,807,Beginner (9x9),11x11,True,"(3, 3)",True,1
87,39,820.080733537674,4564,4078,Expert (16x30),18x32,True,"(3, 3)",True,3
241,226,13.498760223388672,843,809,Beginner (9x9),11x11,True,"(3, 3)",True,1
82,36,856.5929937362671,4787,4266,Expert (16x30),18x32,True,"(3, 3)",True,3
85,27,882.29376912117,4669,4122,Expert (16x30),18x32,True,"(3, 3)",True,3
240,229,10.858378648757935,808,785,Beginner (9x9),11x11,True,"(3, 3)",True,1
203,172,139.31536555290222,2168,2038,Intermediate (16x16),18x18,True,"(3, 3)",True,2
88,36,876.450667142868,4712,4144,Expert (16x30),18x32,True,"(3, 3)",True,3
214,177,125.25415706634521,2214,2124,Intermediate (16x16),18x18,True,"(3, 3)",True,2
244,230,11.577065706253052,838,819,Beginner (9x9),11x11,True,"(3, 3)",True,1
199,162,524.061273097992,2159,2034,Intermediate (16x16),18x18,True,"(3, 3)",True,2
219,175,545.3093421459198,2213,2099,Intermediate (16x16),18x18,True,"(3, 3)",True,2
240,228,50.69848346710205,843,815,Beginner (9x9),11x11,True,"(3, 3)",True,1
211,176,550.2307803630829,2264,2141,Intermediate (16x16),18x18,True,"(3, 3)",True,2
214,172,511.6093294620514,2129,2013,Intermediate (16x16),18x18,True,"(3, 3)",True,2
203,168,129.61313199996948,2195,2083,Intermediate (16x16),18x18,True,"(3, 3)",True,2
233,217,49.99542188644409,836,793,Beginner (9x9),11x11,True,"(3, 3)",True,1
94,38,925.6962652206421,4944,4394,Expert (16x30),18x32,True,"(3, 3)",True,3
216,174,126.0509684085846,2123,2014,Intermediate (16x16),18x18,True,"(3, 3)",True,2
243,228,45.667701959609985,791,764,Beginner (9x9),11x11,True,"(3, 3)",True,1
245,233,45.511467695236206,809,791,Beginner (9x9),11x11,True,"(3, 3)",True,1
92,32,1321.362963438034,4886,4333,Expert (16x30),18x32,True,"(3, 3)",True,3
80,33,1337.9395728111267,4743,4196,Expert (16x30),18x32,True,"(3, 3)",True,3
217,179,133.92526364326477,2204,2097,Intermediate (16x16),18x18,True,"(3, 3)",True,2
238,222,12.483235120773315,838,810,Beginner (9x9),11x11,True,"(3, 3)",True,1
89,35,937.8672208786011,4706,4163,Expert (16x30),18x32,True,"(3, 3)",True,3
240,226,12.092650413513184,870,843,Beginner (9x9),11x11,True,"(3, 3)",True,1
213,179,166.75040221214294,2219,2130,Intermediate (16x16),18x18,True,"(3, 3)",True,2
213,174,131.4099063873291,2229,2129,Intermediate (16x16),18x18,True,"(3, 3)",True,2
87,31,1632.75643825531,4836,4298,Expert (16x30),18x32,True,"(3, 3)",True,3
238,227,12.420744895935059,837,808,Beginner (9x9),11x11,True,"(3, 3)",True,1
