wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id
97,91,4.640228748321533,340,332,Beginner (9x9),11x11,True,"(3, 3)",True,1
93,85,4.905829668045044,344,327,Beginner (9x9),11x11,True,"(3, 3)",True,1
97,91,4.765217065811157,318,308,Beginner (9x9),11x11,True,"(3, 3)",True,1
95,88,5.702631950378418,345,331,Beginner (9x9),11x11,True,"(3, 3)",True,1
95,92,11.124042749404907,325,316,Beginner (9x9),11x11,True,"(3, 3)",True,1
96,92,12.467674970626831,335,326,Beginner (9x9),11x11,True,"(3, 3)",True,1
94,85,13.483213186264038,364,350,Beginner (9x9),11x11,True,"(3, 3)",True,1
96,88,4.905826091766357,321,306,Beginner (9x9),11x11,True,"(3, 3)",True,1
98,91,11.124039649963379,338,329,Beginner (9x9),11x11,True,"(3, 3)",True,1
83,71,49.40198802947998,864,827,Intermediate (16x16),18x18,True,"(3, 3)",True,2
84,73,53.760987997055054,892,855,Intermediate (16x16),18x18,True,"(3, 3)",True,2
98,90,5.452657222747803,353,337,Beginner (9x9),11x11,True,"(3, 3)",True,1
85,66,58.13560748100281,918,861,Intermediate (16x16),18x18,True,"(3, 3)",True,2
97,91,4.608978271484375,331,320,Beginner (9x9),11x11,True,"(3, 3)",True,1
84,74,54.479674339294434,920,878,Intermediate (16x16),18x18,True,"(3, 3)",True,2
93,71,81.77419590950012,859,825,Intermediate (16x16),18x18,True,"(3, 3)",True,2
97,91,4.405869960784912,332,324,Beginner (9x9),11x11,True,"(3, 3)",True,1
87,73,50.636255502700806,862,820,Intermediate (16x16),18x18,True,"(3, 3)",True,2
86,66,115.03694677352905,878,836,Intermediate (16x16),18x18,True,"(3, 3)",True,2
93,80,51.089341163635254,859,830,Intermediate (16x16),18x18,True,"(3, 3)",True,2
86,72,125.28606677055359,833,787,Intermediate (16x16),18x18,True,"(3, 3)",True,2
97,88,10.545966386795044,339,328,Beginner (9x9),11x11,True,"(3, 3)",True,1
81,73,115.81813168525696,819,791,Intermediate (16x16),18x18,True,"(3, 3)",True,2
79,72,127.34838652610779,853,807,Intermediate (16x16),18x18,True,"(3, 3)",True,2
84,69,49.058269739151,868,831,Intermediate (16x16),18x18,True,"(3, 3)",True,2
98,90,11.186532735824585,333,323,Beginner (9x9),11x11,True,"(3, 3)",True,1
95,88,4.874583005905151,337,323,Beginner (9x9),11x11,True,"(3, 3)",True,1
85,67,47.38653635978699,864,820,Intermediate (16x16),18x18,True,"(3, 3)",True,2
97,90,5.0776872634887695,350,338,Beginner (9x9),11x11,True,"(3, 3)",True,1
85,69,51.49555563926697,872,832,Intermediate (16x16),18x18,True,"(3, 3)",True,2
83,74,128.47329187393188,858,818,Intermediate (16x16),18x18,True,"(3, 3)",True,2
93,89,11.327147960662842,331,320,Beginner (9x9),11x11,True,"(3, 3)",True,1
90,78,132.91041088104248,892,861,Intermediate (16x16),18x18,True,"(3, 3)",True,2
45,16,329.53406953811646,1971,1791,Expert (16x30),18x32,True,"(3, 3)",True,3
39,13,335.4398114681244,1977,1784,Expert (16x30),18x32,True,"(3, 3)",True,3
95,90,3.9996566772460938,314,302,Beginner (9x9),11x11,True,"(3, 3)",True,1
35,14,340.28314566612244,1970,1764,Expert (16x30),18x32,True,"(3, 3)",True,3
97,92,4.015277862548828,328,320,Beginner (9x9),11x11,True,"(3, 3)",True,1
51,28,336.1428771018982,1869,1691,Expert (16x30),18x32,True,"(3, 3)",True,3
84,68,50.042555809020996,861,815,Intermediate (16x16),18x18,True,"(3, 3)",True,2
85,72,59.74484705924988,876,817,Intermediate (16x16),18x18,True,"(3, 3)",True,2
97,95,4.249634504318237,338,331,Beginner (9x9),11x11,True,"(3, 3)",True,1
84,70,135.78516125679016,883,843,Intermediate (16x16),18x18,True,"(3, 3)",True,2
96,92,10.88968539237976,331,321,Beginner (9x9),11x11,True,"(3, 3)",True,1
87,71,49.277000427246094,856,822,Intermediate (16x16),18x18,True,"(3, 3)",True,2
35,13,386.497905254364,1911,1697,Expert (16x30),18x32,True,"(3, 3)",True,3
99,92,4.0309038162231445,335,327,Beginner (9x9),11x11,True,"(3, 3)",True,1
36,14,391.2318756580353,1988,1747,Expert (16x30),18x32,True,"(3, 3)",True,3
36,15,360.34391260147095,1882,1669,Expert (16x30),18x32,True,"(3, 3)",True,3
96,94,4.890203475952148,343,336,Beginner (9x9),11x11,True,"(3, 3)",True,1
90,75,49.058269023895264,877,844,Intermediate (16x16),18x18,True,"(3, 3)",True,2
84,73,51.43306279182434,856,822,Intermediate (16x16),18x18,True,"(3, 3)",True,2
81,59,143.61260986328125,915,853,Intermediate (16x16),18x18,True,"(3, 3)",True,2
95,93,4.218385457992554,309,302,Beginner (9x9),11x11,True,"(3, 3)",True,1
37,22,353.2195324897766,2007,1824,Expert (16x30),18x32,True,"(3, 3)",True,3
97,90,4.265257358551025,327,318,Beginner (9x9),11x11,True,"(3, 3)",True,1
87,73,50.41752529144287,869,833,Intermediate (16x16),18x18,True,"(3, 3)",True,2
29,16,328.39355278015137,1833,1610,Expert (16x30),18x32,True,"(3, 3)",True,3
95,90,4.3746209144592285,319,308,Beginner (9x9),11x11,True,"(3, 3)",True,1
82,64,128.0045874118805,869,811,Intermediate (16x16),18x18,True,"(3, 3)",True,2
87,74,50.68313479423523,851,815,Intermediate (16x16),18x18,True,"(3, 3)",True,2
99,96,4.234013319015503,314,310,Beginner (9x9),11x11,True,"(3, 3)",True,1
