wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id
25,24,1.0467822551727295,78,76,Beginner (9x9),11x11,True,"(3, 3)",True,1
22,22,1.3436315059661865,90,87,Beginner (9x9),11x11,True,"(3, 3)",True,1
24,21,1.3436291217803955,89,85,Beginner (9x9),11x11,True,"(3, 3)",True,1
24,23,1.4842429161071777,92,91,Beginner (9x9),11x11,True,"(3, 3)",True,1
24,22,1.0467829704284668,81,78,Beginner (9x9),11x11,True,"(3, 3)",True,1
24,23,1.2967586517333984,82,80,Beginner (9x9),11x11,True,"(3, 3)",True,1
25,22,3.484064817428589,89,86,Beginner (9x9),11x11,True,"(3, 3)",True,1
22,18,3.9840211868286133,87,79,Beginner (9x9),11x11,True,"(3, 3)",True,1
24,24,3.2653346061706543,78,77,Beginner (9x9),11x11,True,"(3, 3)",True,1
24,23,5.280776500701904,81,79,Beginner (9x9),11x11,True,"(3, 3)",True,1
25,22,4.765197038650513,82,78,Beginner (9x9),11x11,True,"(3, 3)",True,1
24,23,3.9683921337127686,73,71,Beginner (9x9),11x11,True,"(3, 3)",True,1
22,21,13.014463186264038,223,217,Intermediate (16x16),18x18,True,"(3, 3)",True,2
22,20,12.561378240585327,221,213,Intermediate (16x16),18x18,True,"(3, 3)",True,2
22,15,10.733413457870483,206,197,Intermediate (16x16),18x18,True,"(3, 3)",True,2
21,16,12.577000141143799,220,207,Intermediate (16x16),18x18,True,"(3, 3)",True,2
25,22,1.3280055522918701,84,82,Beginner (9x9),11x11,True,"(3, 3)",True,1
25,25,1.2655110359191895,80,80,Beginner (9x9),11x11,True,"(3, 3)",True,1
18,15,14.826802730560303,221,207,Intermediate (16x16),18x18,True,"(3, 3)",True,2
24,23,1.5779814720153809,99,96,Beginner (9x9),11x11,True,"(3, 3)",True,1
22,17,11.061509609222412,202,193,Intermediate (16x16),18x18,True,"(3, 3)",True,2
21,16,11.327110052108765,218,207,Intermediate (16x16),18x18,True,"(3, 3)",True,2
22,22,0.9530394077301025,72,68,Beginner (9x9),11x11,True,"(3, 3)",True,1
22,20,13.32693076133728,206,198,Intermediate (16x16),18x18,True,"(3, 3)",True,2
21,19,14.279972314834595,207,189,Intermediate (16x16),18x18,True,"(3, 3)",True,2
24,22,1.2811310291290283,93,91,Beginner (9x9),11x11,True,"(3, 3)",True,1
18,16,46.370845556259155,206,194,Intermediate (16x16),18x18,True,"(3, 3)",True,2
21,19,47.277018308639526,214,205,Intermediate (16x16),18x18,True,"(3, 3)",True,2
22,17,51.182915687561035,227,218,Intermediate (16x16),18x18,True,"(3, 3)",True,2
23,20,51.073551416397095,224,221,Intermediate (16x16),18x18,True,"(3, 3)",True,2
23,18,11.170877456665039,233,224,Intermediate (16x16),18x18,True,"(3, 3)",True,2
25,19,50.1830050945282,208,198,Intermediate (16x16),18x18,True,"(3, 3)",True,2
23,22,5.2651526927948,93,90,Beginner (9x9),11x11,True,"(3, 3)",True,1
23,18,45.88651466369629,219,211,Intermediate (16x16),18x18,True,"(3, 3)",True,2
24,21,1.5623579025268555,103,99,Beginner (9x9),11x11,True,"(3, 3)",True,1
23,19,51.21416354179382,226,219,Intermediate (16x16),18x18,True,"(3, 3)",True,2
23,20,5.062047958374023,75,70,Beginner (9x9),11x11,True,"(3, 3)",True,1
23,21,5.827603578567505,90,85,Beginner (9x9),11x11,True,"(3, 3)",True,1
22,16,12.483258724212646,226,215,Intermediate (16x16),18x18,True,"(3, 3)",True,2
9,1,77.19621419906616,494,438,Expert (16x30),18x32,True,"(3, 3)",True,3
24,23,0.9999113082885742,73,71,Beginner (9x9),11x11,True,"(3, 3)",True,1
6,2,82.03952693939209,455,410,Expert (16x30),18x32,True,"(3, 3)",True,3
5,2,68.08765172958374,420,371,Expert (16x30),18x32,True,"(3, 3)",True,3
22,19,14.608066320419312,205,188,Intermediate (16x16),18x18,True,"(3, 3)",True,2
24,24,0.9999096393585205,78,77,Beginner (9x9),11x11,True,"(3, 3)",True,1
19,15,43.933562994003296,202,189,Intermediate (16x16),18x18,True,"(3, 3)",True,2
10,6,82.21139025688171,472,414,Expert (16x30),18x32,True,"(3, 3)",True,3
8,4,97.94435620307922,466,403,Expert (16x30),18x32,True,"(3, 3)",True,3
22,17,45.91776156425476,217,208,Intermediate (16x16),18x18,True,"(3, 3)",True,2
24,24,4.187126398086548,84,83,Beginner (9x9),11x11,True,"(3, 3)",True,1
10,6,89.36699914932251,528,476,Expert (16x30),18x32,True,"(3, 3)",True,3
