wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id
4,4,0.23435139656066895,16,15,Beginner (9x9),11x11,True,"(3, 3)",True,1
5,5,0.2812230587005615,16,16,Beginner (9x9),11x11,True,"(3, 3)",True,1
3,3,0.26560068130493164,19,17,Beginner (9x9),11x11,True,"(3, 3)",True,1
5,5,0.3749666213989258,19,19,Beginner (9x9),11x11,True,"(3, 3)",True,1
5,5,0.4530830383300781,20,20,Beginner (9x9),11x11,True,"(3, 3)",True,1
5,4,0.39058613777160645,20,18,Beginner (9x9),11x11,True,"(3, 3)",True,1
5,5,0.40621018409729004,15,15,Beginner (9x9),11x11,True,"(3, 3)",True,1
5,5,0.3280925750732422,12,12,Beginner (9x9),11x11,True,"(3, 3)",True,1
4,4,2.1716630458831787,36,35,Intermediate (16x16),18x18,True,"(3, 3)",True,2
5,5,0.15623831748962402,14,14,Beginner (9x9),11x11,True,"(3, 3)",True,1
5,5,2.5153799057006836,46,46,Intermediate (16x16),18x18,True,"(3, 3)",True,2
5,4,2.5934975147247314,40,39,Intermediate (16x16),18x18,True,"(3, 3)",True,2
4,2,2.484130620956421,48,46,Intermediate (16x16),18x18,True,"(3, 3)",True,2
5,5,0.24997615814208984,17,17,Beginner (9x9),11x11,True,"(3, 3)",True,1
4,4,3.9527392387390137,49,49,Intermediate (16x16),18x18,True,"(3, 3)",True,2
5,4,0.4843261241912842,19,18,Beginner (9x9),11x11,True,"(3, 3)",True,1
4,4,2.109168767929077,44,43,Intermediate (16x16),18x18,True,"(3, 3)",True,2
4,4,2.6091158390045166,35,31,Intermediate (16x16),18x18,True,"(3, 3)",True,2
5,4,0.4843261241912842,21,20,Beginner (9x9),11x11,True,"(3, 3)",True,1
3,3,5.890044927597046,40,39,Intermediate (16x16),18x18,True,"(3, 3)",True,2
4,4,7.218039512634277,52,48,Intermediate (16x16),18x18,True,"(3, 3)",True,2
5,5,0.3749659061431885,17,17,Beginner (9x9),11x11,True,"(3, 3)",True,1
5,4,2.390388250350952,44,43,Intermediate (16x16),18x18,True,"(3, 3)",True,2
