wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id
477,444,13.65477728843689,1701,1643,Beginner (9x9),11x11,True,"(3, 3)",True,1
482,449,18.27927255630493,1682,1619,Beginner (9x9),11x11,True,"(3, 3)",True,1
484,448,19.044819593429565,1672,1618,Beginner (9x9),11x11,True,"(3, 3)",True,1
479,456,15.842031002044678,1661,1611,Beginner (9x9),11x11,True,"(3, 3)",True,1
432,353,173.34072613716125,4326,4130,Intermediate (16x16),18x18,True,"(3, 3)",True,2
435,368,184.24580764770508,4341,4160,Intermediate (16x16),18x18,True,"(3, 3)",True,2
483,461,16.404484033584595,1645,1604,Beginner (9x9),11x11,True,"(3, 3)",True,1
416,358,192.66677331924438,4372,4157,Intermediate (16x16),18x18,True,"(3, 3)",True,2
483,454,13.732900857925415,1635,1589,Beginner (9x9),11x11,True,"(3, 3)",True,1
425,350,196.55699586868286,4348,4129,Intermediate (16x16),18x18,True,"(3, 3)",True,2
424,344,195.853999376297,4386,4163,Intermediate (16x16),18x18,True,"(3, 3)",True,2
442,373,185.0582902431488,4347,4167,Intermediate (16x16),18x18,True,"(3, 3)",True,2
476,447,13.732909440994263,1662,1609,Beginner (9x9),11x11,True,"(3, 3)",True,1
421,353,153.0305724143982,4347,4162,Intermediate (16x16),18x18,True,"(3, 3)",True,2
471,449,18.466782808303833,1656,1602,Beginner (9x9),11x11,True,"(3, 3)",True,1
429,356,179.18409967422485,4303,4081,Intermediate (16x16),18x18,True,"(3, 3)",True,2
169,67,1207.0123343467712,9623,8564,Expert (16x30),18x32,True,"(3, 3)",True,3
473,444,15.217159509658813,1666,1602,Beginner (9x9),11x11,True,"(3, 3)",True,1
192,81,1303.4710085391998,9529,8469,Expert (16x30),18x32,True,"(3, 3)",True,3
170,85,1308.9861962795258,9635,8535,Expert (16x30),18x32,True,"(3, 3)",True,3
477,455,12.529946088790894,1626,1584,Beginner (9x9),11x11,True,"(3, 3)",True,1
172,65,1385.634372472763,9629,8529,Expert (16x30),18x32,True,"(3, 3)",True,3
172,66,1211.3093781471252,9233,8200,Expert (16x30),18x32,True,"(3, 3)",True,3
481,455,14.123526573181152,1651,1594,Beginner (9x9),11x11,True,"(3, 3)",True,1
418,337,205.18173003196716,4372,4133,Intermediate (16x16),18x18,True,"(3, 3)",True,2
425,348,169.1542570590973,4393,4154,Intermediate (16x16),18x18,True,"(3, 3)",True,2
484,458,19.576083421707153,1681,1634,Beginner (9x9),11x11,True,"(3, 3)",True,1
417,349,194.85475897789001,4382,4162,Intermediate (16x16),18x18,True,"(3, 3)",True,2
193,80,1426.646476507187,9859,8795,Expert (16x30),18x32,True,"(3, 3)",True,3
476,445,20.966582775115967,1627,1557,Beginner (9x9),11x11,True,"(3, 3)",True,1
419,342,201.26044511795044,4318,4097,Intermediate (16x16),18x18,True,"(3, 3)",True,2
178,65,1374.715029001236,9633,8467,Expert (16x30),18x32,True,"(3, 3)",True,3
483,455,13.326740741729736,1647,1601,Beginner (9x9),11x11,True,"(3, 3)",True,1
430,353,183.434166431427,4400,4194,Intermediate (16x16),18x18,True,"(3, 3)",True,2
439,368,217.22765922546387,4421,4241,Intermediate (16x16),18x18,True,"(3, 3)",True,2
478,453,19.591735363006592,1707,1651,Beginner (9x9),11x11,True,"(3, 3)",True,1
181,64,1321.206122636795,9787,8692,Expert (16x30),18x32,True,"(3, 3)",True,3
426,345,182.90313482284546,4491,4256,Intermediate (16x16),18x18,True,"(3, 3)",True,2
183,68,1234.3886528015137,9481,8427,Expert (16x30),18x32,True,"(3, 3)",True,3
167,55,1250.637272119522,9598,8439,Expert (16x30),18x32,True,"(3, 3)",True,3
177,72,1286.6180679798126,9635,8526,Expert (16x30),18x32,True,"(3, 3)",True,3
160,67,1198.440011024475,9708,8653,Expert (16x30),18x32,True,"(3, 3)",True,3
193,79,1187.6133587360382,9856,8778,Expert (16x30),18x32,True,"(3, 3)",True,3
186,78,1108.7778289318085,9738,8742,Expert (16x30),18x32,True,"(3, 3)",True,3
170,60,1045.487800836563,9508,8399,Expert (16x30),18x32,True,"(3, 3)",True,3
