wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id
243,228,10.795794010162354,822,799,Beginner (9x9),11x11,True,"(3, 3)",True,1
238,222,11.858190536499023,847,818,Beginner (9x9),11x11,True,"(3, 3)",True,1
239,225,12.186280965805054,823,795,Beginner (9x9),11x11,True,"(3, 3)",True,1
243,224,12.561243772506714,859,824,Beginner (9x9),11x11,True,"(3, 3)",True,1
240,231,10.186476707458496,825,802,Beginner (9x9),11x11,True,"(3, 3)",True,1
242,229,11.030143022537231,849,825,Beginner (9x9),11x11,True,"(3, 3)",True,1
239,225,34.21532416343689,836,809,Beginner (9x9),11x11,True,"(3, 3)",True,1
241,220,34.55903911590576,850,819,Beginner (9x9),11x11,True,"(3, 3)",True,1
239,222,38.621132135391235,854,825,Beginner (9x9),11x11,True,"(3, 3)",True,1
241,232,31.309372901916504,796,779,Beginner (9x9),11x11,True,"(3, 3)",True,1
206,176,131.4556267261505,2166,2053,Intermediate (16x16),18x18,True,"(3, 3)",True,2
215,178,129.7370524406433,2143,2035,Intermediate (16x16),18x18,True,"(3, 3)",True,2
244,231,10.686435461044312,786,766,Beginner (9x9),11x11,True,"(3, 3)",True,1
217,174,208.74481654167175,2213,2108,Intermediate (16x16),18x18,True,"(3, 3)",True,2
222,189,129.78393983840942,2211,2134,Intermediate (16x16),18x18,True,"(3, 3)",True,2
239,223,36.57447910308838,849,823,Beginner (9x9),11x11,True,"(3, 3)",True,1
218,175,364.26056122779846,2156,2053,Intermediate (16x16),18x18,True,"(3, 3)",True,2
216,183,370.0412333011627,2136,2051,Intermediate (16x16),18x18,True,"(3, 3)",True,2
214,178,386.1021430492401,2170,2077,Intermediate (16x16),18x18,True,"(3, 3)",True,2
219,185,389.0862228870392,2205,2109,Intermediate (16x16),18x18,True,"(3, 3)",True,2
210,182,391.0704011917114,2206,2104,Intermediate (16x16),18x18,True,"(3, 3)",True,2
238,222,35.590219497680664,845,818,Beginner (9x9),11x11,True,"(3, 3)",True,1
220,184,130.5963897705078,2136,2033,Intermediate (16x16),18x18,True,"(3, 3)",True,2
210,172,406.17827701568604,2205,2094,Intermediate (16x16),18x18,True,"(3, 3)",True,2
234,223,11.561351299285889,833,804,Beginner (9x9),11x11,True,"(3, 3)",True,1
207,170,384.8366823196411,2173,2055,Intermediate (16x16),18x18,True,"(3, 3)",True,2
238,225,34.90278768539429,817,791,Beginner (9x9),11x11,True,"(3, 3)",True,1
237,226,33.07484531402588,823,798,Beginner (9x9),11x11,True,"(3, 3)",True,1
212,183,200.48012161254883,2162,2077,Intermediate (16x16),18x18,True,"(3, 3)",True,2
233,220,11.373874187469482,831,797,Beginner (9x9),11x11,True,"(3, 3)",True,1
199,162,130.08088064193726,2159,2034,Intermediate (16x16),18x18,True,"(3, 3)",True,2
209,170,399.6635684967041,2185,2085,Intermediate (16x16),18x18,True,"(3, 3)",True,2
220,184,403.10073471069336,2144,2048,Intermediate (16x16),18x18,True,"(3, 3)",True,2
240,224,35.246521949768066,835,805,Beginner (9x9),11x11,True,"(3, 3)",True,1
209,172,418.9898006916046,2159,2033,Intermediate (16x16),18x18,True,"(3, 3)",True,2
82,36,858.883492231369,4787,4266,Expert (16x30),18x32,True,"(3, 3)",True,3
94,39,863.4924111366272,4823,4298,Expert (16x30),18x32,True,"(3, 3)",True,3
237,224,31.62187910079956,799,777,Beginner (9x9),11x11,True,"(3, 3)",True,1
88,43,896.5047969818115,4746,4168,Expert (16x30),18x32,True,"(3, 3)",True,3
240,231,37.808770418167114,827,807,Beginner (9x9),11x11,True,"(3, 3)",True,1
82,42,916.846538066864,4889,4367,Expert (16x30),18x32,True,"(3, 3)",True,3
241,226,13.342430591583252,843,809,Beginner (9x9),11x11,True,"(3, 3)",True,1
211,176,137.377099275589,2264,2141,Intermediate (16x16),18x18,True,"(3, 3)",True,2
87,39,938.703860282898,4564,4078,Expert (16x30),18x32,True,"(3, 3)",True,3
240,229,10.889556884765625,808,785,Beginner (9x9),11x11,True,"(3, 3)",True,1
214,172,125.70639562606812,2129,2013,Intermediate (16x16),18x18,True,"(3, 3)",True,2
101,43,894.6770441532135,4898,4378,Expert (16x30),18x32,True,"(3, 3)",True,3
244,230,11.686352968215942,838,819,Beginner (9x9),11x11,True,"(3, 3)",True,1
203,172,138.40829133987427,2168,2038,Intermediate (16x16),18x18,True,"(3, 3)",True,2
214,177,124.5815224647522,2214,2124,Intermediate (16x16),18x18,True,"(3, 3)",True,2
240,228,12.57688593864441,843,815,Beginner (9x9),11x11,True,"(3, 3)",True,1
203,168,129.51853489875793,2195,2083,Intermediate (16x16),18x18,True,"(3, 3)",True,2
219,175,405.46012926101685,2213,2099,Intermediate (16x16),18x18,True,"(3, 3)",True,2
233,217,37.15260696411133,836,793,Beginner (9x9),11x11,True,"(3, 3)",True,1
216,174,124.70652461051941,2123,2014,Intermediate (16x16),18x18,True,"(3, 3)",True,2
87,31,1632.6202363967896,4836,4298,Expert (16x30),18x32,True,"(3, 3)",True,3
94,33,924.8624641895294,4775,4264,Expert (16x30),18x32,True,"(3, 3)",True,3
213,174,388.0246522426605,2196,2097,Intermediate (16x16),18x18,True,"(3, 3)",True,2
243,228,34.01232051849365,791,764,Beginner (9x9),11x11,True,"(3, 3)",True,1
80,33,1677.4908764362335,4743,4196,Expert (16x30),18x32,True,"(3, 3)",True,3
245,233,34.38728380203247,809,791,Beginner (9x9),11x11,True,"(3, 3)",True,1
79,28,939.7049942016602,4816,4199,Expert (16x30),18x32,True,"(3, 3)",True,3
226,189,130.17484831809998,2202,2111,Intermediate (16x16),18x18,True,"(3, 3)",True,2
238,222,12.498783826828003,838,810,Beginner (9x9),11x11,True,"(3, 3)",True,1
90,29,1436.265281200409,4921,4323,Expert (16x30),18x32,True,"(3, 3)",True,3
240,226,36.730814695358276,870,843,Beginner (9x9),11x11,True,"(3, 3)",True,1
213,179,127.83137702941895,2219,2130,Intermediate (16x16),18x18,True,"(3, 3)",True,2
85,27,1920.9986238479614,4669,4122,Expert (16x30),18x32,True,"(3, 3)",True,3
