wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id
1,1,0.046868085861206055,4,4,Beginner (9x9),11x11,True,"(3, 3)",True,1
1,1,0.015621185302734375,3,3,Beginner (9x9),11x11,True,"(3, 3)",True,1
0,0,0.0468754768371582,4,3,Beginner (9x9),11x11,True,"(3, 3)",True,1
1,1,0.04687309265136719,3,3,Beginner (9x9),11x11,True,"(3, 3)",True,1
1,1,0.156235933303833,8,8,Intermediate (16x16),18x18,True,"(3, 3)",True,2
1,1,0.01562047004699707,2,2,Beginner (9x9),11x11,True,"(3, 3)",True,1
1,1,0.28123044967651367,6,6,Intermediate (16x16),18x18,True,"(3, 3)",True,2
1,1,0.3593451976776123,11,11,Intermediate (16x16),18x18,True,"(3, 3)",True,2
1,1,0.0,2,2,Beginner (9x9),11x11,True,"(3, 3)",True,1
1,1,0.48433661460876465,11,11,Intermediate (16x16),18x18,True,"(3, 3)",True,2
1,1,0.4062187671661377,10,10,Intermediate (16x16),18x18,True,"(3, 3)",True,2
1,1,0.015624046325683594,3,3,Beginner (9x9),11x11,True,"(3, 3)",True,1
1,1,0.3124668598175049,9,9,Intermediate (16x16),18x18,True,"(3, 3)",True,2
1,1,0.671816349029541,10,10,Intermediate (16x16),18x18,True,"(3, 3)",True,2
1,1,0.031248807907104492,3,3,Beginner (9x9),11x11,True,"(3, 3)",True,1
0,0,0.8280444145202637,4,2,Expert (16x30),18x32,True,"(3, 3)",True,3
1,1,0.3124678134918213,6,6,Intermediate (16x16),18x18,True,"(3, 3)",True,2
1,1,0.10936808586120605,5,5,Beginner (9x9),11x11,True,"(3, 3)",True,1
1,1,0.20310568809509277,7,7,Intermediate (16x16),18x18,True,"(3, 3)",True,2
0,0,1.843583345413208,16,13,Expert (16x30),18x32,True,"(3, 3)",True,3
1,1,0.031250715255737305,3,3,Beginner (9x9),11x11,True,"(3, 3)",True,1
1,0,0.265596866607666,8,7,Intermediate (16x16),18x18,True,"(3, 3)",True,2
0,0,1.9529402256011963,12,11,Expert (16x30),18x32,True,"(3, 3)",True,3
0,0,0.031250953674316406,4,3,Beginner (9x9),11x11,True,"(3, 3)",True,1
0,0,0.4062154293060303,9,8,Intermediate (16x16),18x18,True,"(3, 3)",True,2
0,0,2.4529027938842773,24,22,Expert (16x30),18x32,True,"(3, 3)",True,3
1,1,0.015620231628417969,3,3,Beginner (9x9),11x11,True,"(3, 3)",True,1
0,0,1.6717259883880615,20,19,Expert (16x30),18x32,True,"(3, 3)",True,3
1,1,0.28122639656066895,7,7,Intermediate (16x16),18x18,True,"(3, 3)",True,2
0,0,0.015618085861206055,3,2,Beginner (9x9),11x11,True,"(3, 3)",True,1
0,0,0.12498736381530762,1,0,Expert (16x30),18x32,True,"(3, 3)",True,3
0,0,2.343533754348755,25,23,Expert (16x30),18x32,True,"(3, 3)",True,3
1,1,0.0,3,3,Beginner (9x9),11x11,True,"(3, 3)",True,1
1,0,4.14024806022644,27,26,Expert (16x30),18x32,True,"(3, 3)",True,3
1,1,0.3124716281890869,7,7,Intermediate (16x16),18x18,True,"(3, 3)",True,2
0,0,4.124623537063599,27,25,Expert (16x30),18x32,True,"(3, 3)",True,3
