wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id
479,456,18.560646533966064,1661,1611,Beginner (9x9),11x11,True,"(3, 3)",True,1
482,449,20.372968435287476,1682,1619,Beginner (9x9),11x11,True,"(3, 3)",True,1
484,448,22.075923681259155,1672,1618,Beginner (9x9),11x11,True,"(3, 3)",True,1
477,444,24.310068368911743,1701,1643,Beginner (9x9),11x11,True,"(3, 3)",True,1
483,461,19.013717889785767,1645,1604,Beginner (9x9),11x11,True,"(3, 3)",True,1
435,368,214.3223078250885,4341,4160,Intermediate (16x16),18x18,True,"(3, 3)",True,2
432,353,216.05650877952576,4326,4130,Intermediate (16x16),18x18,True,"(3, 3)",True,2
483,454,18.670006275177002,1635,1589,Beginner (9x9),11x11,True,"(3, 3)",True,1
416,358,235.39832496643066,4372,4157,Intermediate (16x16),18x18,True,"(3, 3)",True,2
425,350,225.86803126335144,4348,4129,Intermediate (16x16),18x18,True,"(3, 3)",True,2
476,447,22.060306072235107,1662,1609,Beginner (9x9),11x11,True,"(3, 3)",True,1
424,344,240.72593331336975,4386,4163,Intermediate (16x16),18x18,True,"(3, 3)",True,2
471,449,18.732508182525635,1656,1602,Beginner (9x9),11x11,True,"(3, 3)",True,1
442,373,225.9931411743164,4347,4167,Intermediate (16x16),18x18,True,"(3, 3)",True,2
421,353,228.13356161117554,4347,4162,Intermediate (16x16),18x18,True,"(3, 3)",True,2
473,444,21.02915358543396,1666,1602,Beginner (9x9),11x11,True,"(3, 3)",True,1
429,356,242.0696737766266,4303,4081,Intermediate (16x16),18x18,True,"(3, 3)",True,2
418,337,223.04040670394897,4372,4133,Intermediate (16x16),18x18,True,"(3, 3)",True,2
477,455,20.513595819473267,1626,1584,Beginner (9x9),11x11,True,"(3, 3)",True,1
425,348,240.6481475830078,4393,4154,Intermediate (16x16),18x18,True,"(3, 3)",True,2
169,67,1501.8828358650208,9623,8564,Expert (16x30),18x32,True,"(3, 3)",True,3
172,66,1469.4329738616943,9233,8200,Expert (16x30),18x32,True,"(3, 3)",True,3
481,455,19.498100996017456,1651,1594,Beginner (9x9),11x11,True,"(3, 3)",True,1
192,81,1562.7206585407257,9529,8469,Expert (16x30),18x32,True,"(3, 3)",True,3
172,65,1582.9686870574951,9629,8529,Expert (16x30),18x32,True,"(3, 3)",True,3
484,458,22.497814893722534,1681,1634,Beginner (9x9),11x11,True,"(3, 3)",True,1
170,85,1620.5900745391846,9635,8535,Expert (16x30),18x32,True,"(3, 3)",True,3
476,445,16.842111110687256,1627,1557,Beginner (9x9),11x11,True,"(3, 3)",True,1
417,349,214.43224716186523,4382,4162,Intermediate (16x16),18x18,True,"(3, 3)",True,2
419,342,214.85411763191223,4318,4097,Intermediate (16x16),18x18,True,"(3, 3)",True,2
483,455,22.091604471206665,1647,1601,Beginner (9x9),11x11,True,"(3, 3)",True,1
193,80,1595.6087548732758,9859,8795,Expert (16x30),18x32,True,"(3, 3)",True,3
178,65,1626.6995639801025,9633,8467,Expert (16x30),18x32,True,"(3, 3)",True,3
430,353,235.91460990905762,4400,4194,Intermediate (16x16),18x18,True,"(3, 3)",True,2
478,453,22.46657085418701,1707,1651,Beginner (9x9),11x11,True,"(3, 3)",True,1
181,64,1581.1419463157654,9787,8692,Expert (16x30),18x32,True,"(3, 3)",True,3
439,368,224.02517747879028,4421,4241,Intermediate (16x16),18x18,True,"(3, 3)",True,2
426,345,209.02666640281677,4491,4256,Intermediate (16x16),18x18,True,"(3, 3)",True,2
183,68,1594.422179222107,9481,8427,Expert (16x30),18x32,True,"(3, 3)",True,3
167,55,1412.5658133029938,9598,8439,Expert (16x30),18x32,True,"(3, 3)",True,3
177,72,1252.6760437488556,9635,8526,Expert (16x30),18x32,True,"(3, 3)",True,3
160,67,1201.82164144516,9708,8653,Expert (16x30),18x32,True,"(3, 3)",True,3
186,78,1076.021584033966,9738,8742,Expert (16x30),18x32,True,"(3, 3)",True,3
193,79,1194.8382341861725,9856,8778,Expert (16x30),18x32,True,"(3, 3)",True,3
170,60,1064.3353378772736,9508,8399,Expert (16x30),18x32,True,"(3, 3)",True,3
