wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id
238,222,6.140097618103027,847,818,Beginner (9x9),11x11,True,"(3, 3)",True,1
239,222,6.640047311782837,854,825,Beginner (9x9),11x11,True,"(3, 3)",True,1
214,178,66.3690893650055,2170,2077,Intermediate (16x16),18x18,True,"(3, 3)",True,2
218,175,66.29093050956726,2156,2053,Intermediate (16x16),18x18,True,"(3, 3)",True,2
239,225,7.40557074546814,823,795,Beginner (9x9),11x11,True,"(3, 3)",True,1
206,176,68.85322189331055,2166,2053,Intermediate (16x16),18x18,True,"(3, 3)",True,2
243,224,6.624405145645142,859,824,Beginner (9x9),11x11,True,"(3, 3)",True,1
210,182,67.72832345962524,2206,2104,Intermediate (16x16),18x18,True,"(3, 3)",True,2
87,31,467.03642439842224,4836,4298,Expert (16x30),18x32,True,"(3, 3)",True,3
82,36,461.6150121688843,4787,4266,Expert (16x30),18x32,True,"(3, 3)",True,3
243,228,5.6557393074035645,822,799,Beginner (9x9),11x11,True,"(3, 3)",True,1
216,183,70.68121910095215,2136,2051,Intermediate (16x16),18x18,True,"(3, 3)",True,2
94,39,466.75522661209106,4823,4298,Expert (16x30),18x32,True,"(3, 3)",True,3
241,220,6.1088268756866455,850,819,Beginner (9x9),11x11,True,"(3, 3)",True,1
219,185,67.72832345962524,2205,2109,Intermediate (16x16),18x18,True,"(3, 3)",True,2
239,225,7.202483177185059,836,809,Beginner (9x9),11x11,True,"(3, 3)",True,1
210,172,75.49327969551086,2205,2094,Intermediate (16x16),18x18,True,"(3, 3)",True,2
98,42,500.6897485256195,4706,4171,Expert (16x30),18x32,True,"(3, 3)",True,3
240,231,5.437035322189331,825,802,Beginner (9x9),11x11,True,"(3, 3)",True,1
215,178,69.19697213172913,2143,2035,Intermediate (16x16),18x18,True,"(3, 3)",True,2
92,32,525.5157392024994,4886,4333,Expert (16x30),18x32,True,"(3, 3)",True,3
242,229,5.890093564987183,849,825,Beginner (9x9),11x11,True,"(3, 3)",True,1
80,33,473.8328366279602,4743,4196,Expert (16x30),18x32,True,"(3, 3)",True,3
217,174,69.88442134857178,2213,2108,Intermediate (16x16),18x18,True,"(3, 3)",True,2
241,232,5.40577244758606,796,779,Beginner (9x9),11x11,True,"(3, 3)",True,1
207,170,68.15021181106567,2173,2055,Intermediate (16x16),18x18,True,"(3, 3)",True,2
82,42,507.7361354827881,4889,4367,Expert (16x30),18x32,True,"(3, 3)",True,3
244,231,5.6244988441467285,786,766,Beginner (9x9),11x11,True,"(3, 3)",True,1
88,43,485.6287579536438,4746,4168,Expert (16x30),18x32,True,"(3, 3)",True,3
222,189,77.89935207366943,2211,2134,Intermediate (16x16),18x18,True,"(3, 3)",True,2
239,223,6.468177556991577,849,823,Beginner (9x9),11x11,True,"(3, 3)",True,1
220,184,68.43144369125366,2136,2033,Intermediate (16x16),18x18,True,"(3, 3)",True,2
85,27,468.53659653663635,4669,4122,Expert (16x30),18x32,True,"(3, 3)",True,3
238,222,7.483705759048462,845,818,Beginner (9x9),11x11,True,"(3, 3)",True,1
212,183,66.32227802276611,2162,2077,Intermediate (16x16),18x18,True,"(3, 3)",True,2
87,39,450.13201785087585,4564,4078,Expert (16x30),18x32,True,"(3, 3)",True,3
238,225,6.015086889266968,817,791,Beginner (9x9),11x11,True,"(3, 3)",True,1
209,170,70.32191300392151,2185,2085,Intermediate (16x16),18x18,True,"(3, 3)",True,2
101,43,482.94165301322937,4898,4378,Expert (16x30),18x32,True,"(3, 3)",True,3
234,223,5.952592134475708,833,804,Beginner (9x9),11x11,True,"(3, 3)",True,1
220,184,75.27460217475891,2144,2048,Intermediate (16x16),18x18,True,"(3, 3)",True,2
92,37,506.6739728450775,4961,4417,Expert (16x30),18x32,True,"(3, 3)",True,3
237,226,6.046318769454956,823,798,Beginner (9x9),11x11,True,"(3, 3)",True,1
209,172,80.53976726531982,2159,2033,Intermediate (16x16),18x18,True,"(3, 3)",True,2
90,29,526.7191092967987,4921,4323,Expert (16x30),18x32,True,"(3, 3)",True,3
233,220,5.999470949172974,831,797,Beginner (9x9),11x11,True,"(3, 3)",True,1
88,36,475.28614926338196,4712,4144,Expert (16x30),18x32,True,"(3, 3)",True,3
199,162,68.66580247879028,2159,2034,Intermediate (16x16),18x18,True,"(3, 3)",True,2
240,224,6.171349048614502,835,805,Beginner (9x9),11x11,True,"(3, 3)",True,1
219,175,71.009352684021,2213,2099,Intermediate (16x16),18x18,True,"(3, 3)",True,2
94,38,501.40890979766846,4944,4394,Expert (16x30),18x32,True,"(3, 3)",True,3
237,224,5.46826958656311,799,777,Beginner (9x9),11x11,True,"(3, 3)",True,1
211,176,71.88431072235107,2264,2141,Intermediate (16x16),18x18,True,"(3, 3)",True,2
87,26,475.9424533843994,4843,4298,Expert (16x30),18x32,True,"(3, 3)",True,3
240,231,6.436934232711792,827,807,Beginner (9x9),11x11,True,"(3, 3)",True,1
214,172,66.19728660583496,2129,2013,Intermediate (16x16),18x18,True,"(3, 3)",True,2
94,33,481.28577613830566,4775,4264,Expert (16x30),18x32,True,"(3, 3)",True,3
241,226,6.874396324157715,843,809,Beginner (9x9),11x11,True,"(3, 3)",True,1
203,172,76.21207189559937,2168,2038,Intermediate (16x16),18x18,True,"(3, 3)",True,2
89,35,498.45619201660156,4706,4163,Expert (16x30),18x32,True,"(3, 3)",True,3
240,229,5.76511549949646,808,785,Beginner (9x9),11x11,True,"(3, 3)",True,1
214,177,68.27525854110718,2214,2124,Intermediate (16x16),18x18,True,"(3, 3)",True,2
79,28,506.9710850715637,4816,4199,Expert (16x30),18x32,True,"(3, 3)",True,3
244,230,6.0463385581970215,838,819,Beginner (9x9),11x11,True,"(3, 3)",True,1
88,27,470.5993010997772,4782,4240,Expert (16x30),18x32,True,"(3, 3)",True,3
203,168,67.22847437858582,2195,2083,Intermediate (16x16),18x18,True,"(3, 3)",True,2
