wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id
25,24,0.5312013626098633,78,76,Beginner (9x9),11x11,True,"(3, 3)",True,1
22,22,0.7967948913574219,90,87,Beginner (9x9),11x11,True,"(3, 3)",True,1
24,21,0.7030556201934814,89,85,Beginner (9x9),11x11,True,"(3, 3)",True,1
22,21,7.061789035797119,223,217,Intermediate (16x16),18x18,True,"(3, 3)",True,2
22,18,0.6874332427978516,87,79,Beginner (9x9),11x11,True,"(3, 3)",True,1
18,15,8.03044080734253,221,207,Intermediate (16x16),18x18,True,"(3, 3)",True,2
22,20,7.952323913574219,221,213,Intermediate (16x16),18x18,True,"(3, 3)",True,2
25,22,0.7655503749847412,89,86,Beginner (9x9),11x11,True,"(3, 3)",True,1
22,17,7.124281406402588,227,218,Intermediate (16x16),18x18,True,"(3, 3)",True,2
18,16,7.624225854873657,206,194,Intermediate (16x16),18x18,True,"(3, 3)",True,2
24,23,0.9530267715454102,92,91,Beginner (9x9),11x11,True,"(3, 3)",True,1
21,16,8.811607360839844,220,207,Intermediate (16x16),18x18,True,"(3, 3)",True,2
9,1,43.901814460754395,494,438,Expert (16x30),18x32,True,"(3, 3)",True,3
24,24,0.49994826316833496,78,77,Beginner (9x9),11x11,True,"(3, 3)",True,1
8,3,50.05743598937988,468,410,Expert (16x30),18x32,True,"(3, 3)",True,3
21,19,7.218020915985107,214,205,Intermediate (16x16),18x18,True,"(3, 3)",True,2
24,22,0.5624415874481201,81,78,Beginner (9x9),11x11,True,"(3, 3)",True,1
7,3,38.308624267578125,448,405,Expert (16x30),18x32,True,"(3, 3)",True,3
9,6,45.44852614402771,466,421,Expert (16x30),18x32,True,"(3, 3)",True,3
24,23,0.8436665534973145,82,80,Beginner (9x9),11x11,True,"(3, 3)",True,1
8,4,54.760093212127686,466,403,Expert (16x30),18x32,True,"(3, 3)",True,3
23,20,7.2961344718933105,224,221,Intermediate (16x16),18x18,True,"(3, 3)",True,2
24,23,0.6561815738677979,81,79,Beginner (9x9),11x11,True,"(3, 3)",True,1
22,15,6.483714818954468,206,197,Intermediate (16x16),18x18,True,"(3, 3)",True,2
25,19,6.874303102493286,208,198,Intermediate (16x16),18x18,True,"(3, 3)",True,2
25,22,0.6249368190765381,82,78,Beginner (9x9),11x11,True,"(3, 3)",True,1
8,4,42.18322992324829,511,457,Expert (16x30),18x32,True,"(3, 3)",True,3
23,19,6.952421426773071,226,219,Intermediate (16x16),18x18,True,"(3, 3)",True,2
24,23,0.5311975479125977,73,71,Beginner (9x9),11x11,True,"(3, 3)",True,1
23,18,6.327486991882324,219,211,Intermediate (16x16),18x18,True,"(3, 3)",True,2
9,3,48.5732102394104,479,423,Expert (16x30),18x32,True,"(3, 3)",True,3
25,22,0.7499217987060547,84,82,Beginner (9x9),11x11,True,"(3, 3)",True,1
6,2,44.80797219276428,455,410,Expert (16x30),18x32,True,"(3, 3)",True,3
12,1,51.30730986595154,517,452,Expert (16x30),18x32,True,"(3, 3)",True,3
25,25,0.812415599822998,80,80,Beginner (9x9),11x11,True,"(3, 3)",True,1
10,5,38.464861154556274,456,429,Expert (16x30),18x32,True,"(3, 3)",True,3
22,17,6.061890602111816,202,193,Intermediate (16x16),18x18,True,"(3, 3)",True,2
24,23,0.796790361404419,99,96,Beginner (9x9),11x11,True,"(3, 3)",True,1
11,4,59.681461572647095,532,479,Expert (16x30),18x32,True,"(3, 3)",True,3
21,16,7.405497312545776,218,207,Intermediate (16x16),18x18,True,"(3, 3)",True,2
22,22,0.5155746936798096,72,68,Beginner (9x9),11x11,True,"(3, 3)",True,1
22,20,7.296135187149048,206,198,Intermediate (16x16),18x18,True,"(3, 3)",True,2
21,19,7.671097040176392,207,189,Intermediate (16x16),18x18,True,"(3, 3)",True,2
24,22,0.7186808586120605,93,91,Beginner (9x9),11x11,True,"(3, 3)",True,1
23,18,5.936894416809082,233,224,Intermediate (16x16),18x18,True,"(3, 3)",True,2
11,5,51.11982607841492,549,493,Expert (16x30),18x32,True,"(3, 3)",True,3
23,22,0.7186808586120605,93,90,Beginner (9x9),11x11,True,"(3, 3)",True,1
19,15,6.015019416809082,202,189,Intermediate (16x16),18x18,True,"(3, 3)",True,2
5,2,37.44933247566223,420,371,Expert (16x30),18x32,True,"(3, 3)",True,3
24,21,0.8436708450317383,103,99,Beginner (9x9),11x11,True,"(3, 3)",True,1
10,6,49.260640382766724,528,476,Expert (16x30),18x32,True,"(3, 3)",True,3
10,6,47.557692766189575,472,414,Expert (16x30),18x32,True,"(3, 3)",True,3
22,17,6.280614137649536,217,208,Intermediate (16x16),18x18,True,"(3, 3)",True,2
23,20,0.8436634540557861,75,70,Beginner (9x9),11x11,True,"(3, 3)",True,1
22,16,6.936795473098755,226,215,Intermediate (16x16),18x18,True,"(3, 3)",True,2
23,21,0.7655432224273682,90,85,Beginner (9x9),11x11,True,"(3, 3)",True,1
19,16,6.874311685562134,234,225,Intermediate (16x16),18x18,True,"(3, 3)",True,2
6,0,50.99484634399414,467,400,Expert (16x30),18x32,True,"(3, 3)",True,3
24,23,0.5468192100524902,73,71,Beginner (9x9),11x11,True,"(3, 3)",True,1
10,2,67.08696413040161,484,411,Expert (16x30),18x32,True,"(3, 3)",True,3
8,3,45.26104807853699,454,395,Expert (16x30),18x32,True,"(3, 3)",True,3
24,24,0.6874287128448486,78,77,Beginner (9x9),11x11,True,"(3, 3)",True,1
22,19,7.8742053508758545,205,188,Intermediate (16x16),18x18,True,"(3, 3)",True,2
5,4,36.6994092464447,440,407,Expert (16x30),18x32,True,"(3, 3)",True,3
24,24,0.5624463558197021,84,83,Beginner (9x9),11x11,True,"(3, 3)",True,1
20,19,8.280414581298828,219,208,Intermediate (16x16),18x18,True,"(3, 3)",True,2
18,18,5.890026569366455,195,186,Intermediate (16x16),18x18,True,"(3, 3)",True,2
25,23,0.781174898147583,84,81,Beginner (9x9),11x11,True,"(3, 3)",True,1
18,17,6.12437891960144,211,202,Intermediate (16x16),18x18,True,"(3, 3)",True,2
7,3,52.80715537071228,517,470,Expert (16x30),18x32,True,"(3, 3)",True,3
24,22,0.7499256134033203,84,79,Beginner (9x9),11x11,True,"(3, 3)",True,1
22,16,9.592780351638794,245,225,Intermediate (16x16),18x18,True,"(3, 3)",True,2
7,3,49.38562512397766,456,411,Expert (16x30),18x32,True,"(3, 3)",True,3
24,21,0.8749117851257324,95,92,Beginner (9x9),11x11,True,"(3, 3)",True,1
7,3,39.464757204055786,439,389,Expert (16x30),18x32,True,"(3, 3)",True,3
21,16,8.04605746269226,224,207,Intermediate (16x16),18x18,True,"(3, 3)",True,2
22,22,0.687434196472168,82,79,Beginner (9x9),11x11,True,"(3, 3)",True,1
7,6,50.47927141189575,460,397,Expert (16x30),18x32,True,"(3, 3)",True,3
24,17,7.749213933944702,238,227,Intermediate (16x16),18x18,True,"(3, 3)",True,2
25,24,0.5155696868896484,75,74,Beginner (9x9),11x11,True,"(3, 3)",True,1
21,20,5.968151092529297,195,190,Intermediate (16x16),18x18,True,"(3, 3)",True,2
11,4,42.76129364967346,469,427,Expert (16x30),18x32,True,"(3, 3)",True,3
24,21,0.7030589580535889,78,74,Beginner (9x9),11x11,True,"(3, 3)",True,1
21,18,7.155527353286743,200,195,Intermediate (16x16),18x18,True,"(3, 3)",True,2
11,4,45.573517084121704,494,447,Expert (16x30),18x32,True,"(3, 3)",True,3
24,23,0.6093144416809082,74,69,Beginner (9x9),11x11,True,"(3, 3)",True,1
9,4,74.00814008712769,547,463,Expert (16x30),18x32,True,"(3, 3)",True,3
20,18,6.6555798053741455,208,199,Intermediate (16x16),18x18,True,"(3, 3)",True,2
23,20,0.8436636924743652,94,89,Beginner (9x9),11x11,True,"(3, 3)",True,1
13,5,49.88558912277222,517,468,Expert (16x30),18x32,True,"(3, 3)",True,3
19,17,6.0618932247161865,216,207,Intermediate (16x16),18x18,True,"(3, 3)",True,2
25,23,0.5780689716339111,85,83,Beginner (9x9),11x11,True,"(3, 3)",True,1
10,3,45.74538826942444,491,449,Expert (16x30),18x32,True,"(3, 3)",True,3
12,5,39.3866548538208,477,428,Expert (16x30),18x32,True,"(3, 3)",True,3
25,23,0.6874313354492188,94,92,Beginner (9x9),11x11,True,"(3, 3)",True,1
22,18,7.78047251701355,237,227,Intermediate (16x16),18x18,True,"(3, 3)",True,2
20,17,8.811615943908691,243,231,Intermediate (16x16),18x18,True,"(3, 3)",True,2
24,24,0.5624444484710693,73,72,Beginner (9x9),11x11,True,"(3, 3)",True,1
7,2,43.4175124168396,473,419,Expert (16x30),18x32,True,"(3, 3)",True,3
22,21,6.186879873275757,208,200,Intermediate (16x16),18x18,True,"(3, 3)",True,2
24,21,0.6093168258666992,86,82,Beginner (9x9),11x11,True,"(3, 3)",True,1
20,18,7.030539512634277,232,220,Intermediate (16x16),18x18,True,"(3, 3)",True,2
9,2,49.776254653930664,464,404,Expert (16x30),18x32,True,"(3, 3)",True,3
25,22,1.140507698059082,105,98,Beginner (9x9),11x11,True,"(3, 3)",True,1
5,2,44.88611578941345,463,415,Expert (16x30),18x32,True,"(3, 3)",True,3
24,19,6.499349594116211,228,220,Intermediate (16x16),18x18,True,"(3, 3)",True,2
25,23,0.5468161106109619,81,79,Beginner (9x9),11x11,True,"(3, 3)",True,1
22,21,5.874411344528198,202,196,Intermediate (16x16),18x18,True,"(3, 3)",True,2
7,1,40.63654136657715,401,345,Expert (16x30),18x32,True,"(3, 3)",True,3
23,21,0.7186770439147949,89,83,Beginner (9x9),11x11,True,"(3, 3)",True,1
8,2,62.618711709976196,506,435,Expert (16x30),18x32,True,"(3, 3)",True,3
12,5,59.46277666091919,519,476,Expert (16x30),18x32,True,"(3, 3)",True,3
25,24,0.5311973094940186,78,77,Beginner (9x9),11x11,True,"(3, 3)",True,1
21,16,8.639754295349121,219,203,Intermediate (16x16),18x18,True,"(3, 3)",True,2
20,17,7.07741379737854,213,201,Intermediate (16x16),18x18,True,"(3, 3)",True,2
