wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id
97,91,2.4684858322143555,340,332,Beginner (9x9),11x11,True,"(3, 3)",True,1
93,85,2.952815532684326,344,327,Beginner (9x9),11x11,True,"(3, 3)",True,1
97,91,2.4997334480285645,318,308,Beginner (9x9),11x11,True,"(3, 3)",True,1
83,71,28.934389352798462,864,827,Intermediate (16x16),18x18,True,"(3, 3)",True,2
84,73,29.246854782104492,892,855,Intermediate (16x16),18x18,True,"(3, 3)",True,2
93,71,28.278206825256348,859,825,Intermediate (16x16),18x18,True,"(3, 3)",True,2
96,92,2.8434407711029053,335,326,Beginner (9x9),11x11,True,"(3, 3)",True,1
94,85,2.905937910079956,364,350,Beginner (9x9),11x11,True,"(3, 3)",True,1
86,72,28.30946111679077,833,787,Intermediate (16x16),18x18,True,"(3, 3)",True,2
86,66,26.606511116027832,878,836,Intermediate (16x16),18x18,True,"(3, 3)",True,2
95,92,2.374746322631836,325,316,Beginner (9x9),11x11,True,"(3, 3)",True,1
79,72,27.340811491012573,853,807,Intermediate (16x16),18x18,True,"(3, 3)",True,2
35,14,191.15131449699402,1970,1764,Expert (16x30),18x32,True,"(3, 3)",True,3
95,88,3.046548366546631,345,331,Beginner (9x9),11x11,True,"(3, 3)",True,1
34,14,194.26035475730896,1894,1672,Expert (16x30),18x32,True,"(3, 3)",True,3
39,13,189.30775904655457,1977,1784,Expert (16x30),18x32,True,"(3, 3)",True,3
96,88,2.609093189239502,321,306,Beginner (9x9),11x11,True,"(3, 3)",True,1
81,73,25.169172286987305,819,791,Intermediate (16x16),18x18,True,"(3, 3)",True,2
85,66,31.59035611152649,918,861,Intermediate (16x16),18x18,True,"(3, 3)",True,2
98,91,2.343496322631836,338,329,Beginner (9x9),11x11,True,"(3, 3)",True,1
35,16,208.02449822425842,1904,1672,Expert (16x30),18x32,True,"(3, 3)",True,3
26,10,182.261638879776,1878,1672,Expert (16x30),18x32,True,"(3, 3)",True,3
98,90,2.9371819496154785,353,337,Beginner (9x9),11x11,True,"(3, 3)",True,1
84,74,30.246750116348267,920,878,Intermediate (16x16),18x18,True,"(3, 3)",True,2
87,73,27.700164794921875,862,820,Intermediate (16x16),18x18,True,"(3, 3)",True,2
97,91,2.4841110706329346,331,320,Beginner (9x9),11x11,True,"(3, 3)",True,1
93,80,27.7626690864563,859,830,Intermediate (16x16),18x18,True,"(3, 3)",True,2
30,16,212.49282145500183,1902,1660,Expert (16x30),18x32,True,"(3, 3)",True,3
97,91,2.265380620956421,332,324,Beginner (9x9),11x11,True,"(3, 3)",True,1
84,69,26.57528805732727,868,831,Intermediate (16x16),18x18,True,"(3, 3)",True,2
45,16,188.69857478141785,1971,1791,Expert (16x30),18x32,True,"(3, 3)",True,3
97,88,2.3122546672821045,339,328,Beginner (9x9),11x11,True,"(3, 3)",True,1
85,67,28.106374263763428,864,820,Intermediate (16x16),18x18,True,"(3, 3)",True,2
36,11,200.4473373889923,1920,1686,Expert (16x30),18x32,True,"(3, 3)",True,3
98,90,2.4684858322143555,333,323,Beginner (9x9),11x11,True,"(3, 3)",True,1
51,28,187.37063765525818,1869,1691,Expert (16x30),18x32,True,"(3, 3)",True,3
30,10,209.35266208648682,1867,1641,Expert (16x30),18x32,True,"(3, 3)",True,3
95,88,2.65596079826355,337,323,Beginner (9x9),11x11,True,"(3, 3)",True,1
83,74,33.71515440940857,858,818,Intermediate (16x16),18x18,True,"(3, 3)",True,2
90,78,29.153141975402832,892,861,Intermediate (16x16),18x18,True,"(3, 3)",True,2
97,90,2.734083414077759,350,338,Beginner (9x9),11x11,True,"(3, 3)",True,1
85,69,28.496959924697876,872,832,Intermediate (16x16),18x18,True,"(3, 3)",True,2
35,13,216.05507278442383,1911,1697,Expert (16x30),18x32,True,"(3, 3)",True,3
93,89,2.343503475189209,331,320,Beginner (9x9),11x11,True,"(3, 3)",True,1
84,70,29.21563410758972,883,843,Intermediate (16x16),18x18,True,"(3, 3)",True,2
36,14,218.9922661781311,1988,1747,Expert (16x30),18x32,True,"(3, 3)",True,3
95,90,2.124779224395752,314,302,Beginner (9x9),11x11,True,"(3, 3)",True,1
85,72,32.855895042419434,876,817,Intermediate (16x16),18x18,True,"(3, 3)",True,2
40,9,185.44900822639465,2007,1811,Expert (16x30),18x32,True,"(3, 3)",True,3
97,92,2.1560208797454834,328,320,Beginner (9x9),11x11,True,"(3, 3)",True,1
84,68,27.60645079612732,861,815,Intermediate (16x16),18x18,True,"(3, 3)",True,2
25,14,204.24391984939575,1841,1605,Expert (16x30),18x32,True,"(3, 3)",True,3
97,95,2.530977249145508,338,331,Beginner (9x9),11x11,True,"(3, 3)",True,1
36,15,209.52462339401245,1882,1669,Expert (16x30),18x32,True,"(3, 3)",True,3
87,71,31.0123450756073,856,822,Intermediate (16x16),18x18,True,"(3, 3)",True,2
96,92,2.281008243560791,331,321,Beginner (9x9),11x11,True,"(3, 3)",True,1
37,22,204.60330629348755,2007,1824,Expert (16x30),18x32,True,"(3, 3)",True,3
81,59,31.12170171737671,915,853,Intermediate (16x16),18x18,True,"(3, 3)",True,2
99,92,2.218513250350952,335,327,Beginner (9x9),11x11,True,"(3, 3)",True,1
90,75,26.622183561325073,877,844,Intermediate (16x16),18x18,True,"(3, 3)",True,2
29,16,183.21497750282288,1833,1610,Expert (16x30),18x32,True,"(3, 3)",True,3
96,94,2.577857494354248,343,336,Beginner (9x9),11x11,True,"(3, 3)",True,1
36,14,234.4439251422882,2023,1792,Expert (16x30),18x32,True,"(3, 3)",True,3
84,73,27.934537887573242,856,822,Intermediate (16x16),18x18,True,"(3, 3)",True,2
95,93,2.202892303466797,309,302,Beginner (9x9),11x11,True,"(3, 3)",True,1
37,16,197.55720734596252,1956,1730,Expert (16x30),18x32,True,"(3, 3)",True,3
82,64,30.34054183959961,869,811,Intermediate (16x16),18x18,True,"(3, 3)",True,2
97,90,2.780956745147705,327,318,Beginner (9x9),11x11,True,"(3, 3)",True,1
87,73,30.840500116348267,869,833,Intermediate (16x16),18x18,True,"(3, 3)",True,2
31,17,208.83728218078613,1816,1579,Expert (16x30),18x32,True,"(3, 3)",True,3
95,90,2.4372425079345703,319,308,Beginner (9x9),11x11,True,"(3, 3)",True,1
87,74,28.24703335762024,851,815,Intermediate (16x16),18x18,True,"(3, 3)",True,2
39,14,194.96378469467163,1851,1641,Expert (16x30),18x32,True,"(3, 3)",True,3
99,96,2.3122634887695312,314,310,Beginner (9x9),11x11,True,"(3, 3)",True,1
90,75,27.45024085044861,905,876,Intermediate (16x16),18x18,True,"(3, 3)",True,2
31,11,213.99305272102356,1897,1670,Expert (16x30),18x32,True,"(3, 3)",True,3
