wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id
97,91,3.546542167663574,318,308,Beginner (9x9),11x11,True,"(3, 3)",True,1
97,91,3.905883312225342,340,332,Beginner (9x9),11x11,True,"(3, 3)",True,1
93,85,4.515197992324829,344,327,Beginner (9x9),11x11,True,"(3, 3)",True,1
96,92,4.780803680419922,335,326,Beginner (9x9),11x11,True,"(3, 3)",True,1
94,85,4.780792236328125,364,350,Beginner (9x9),11x11,True,"(3, 3)",True,1
83,71,37.590174436569214,864,827,Intermediate (16x16),18x18,True,"(3, 3)",True,2
95,92,3.1246979236602783,325,316,Beginner (9x9),11x11,True,"(3, 3)",True,1
84,73,41.51167297363281,892,855,Intermediate (16x16),18x18,True,"(3, 3)",True,2
86,66,40.16804480552673,878,836,Intermediate (16x16),18x18,True,"(3, 3)",True,2
93,71,46.136234760284424,859,825,Intermediate (16x16),18x18,True,"(3, 3)",True,2
86,72,43.46460819244385,833,787,Intermediate (16x16),18x18,True,"(3, 3)",True,2
95,88,5.311995506286621,345,331,Beginner (9x9),11x11,True,"(3, 3)",True,1
96,88,4.296467304229736,321,306,Beginner (9x9),11x11,True,"(3, 3)",True,1
79,72,42.324105978012085,853,807,Intermediate (16x16),18x18,True,"(3, 3)",True,2
81,73,40.668012619018555,819,791,Intermediate (16x16),18x18,True,"(3, 3)",True,2
98,91,2.5310096740722656,338,329,Beginner (9x9),11x11,True,"(3, 3)",True,1
85,66,54.338587284088135,918,861,Intermediate (16x16),18x18,True,"(3, 3)",True,2
84,74,46.96428871154785,920,878,Intermediate (16x16),18x18,True,"(3, 3)",True,2
98,90,5.436983585357666,353,337,Beginner (9x9),11x11,True,"(3, 3)",True,1
87,73,48.2454195022583,862,820,Intermediate (16x16),18x18,True,"(3, 3)",True,2
35,14,289.0350410938263,1970,1764,Expert (16x30),18x32,True,"(3, 3)",True,3
97,91,4.624562501907349,331,320,Beginner (9x9),11x11,True,"(3, 3)",True,1
