wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id
25,24,0.5312082767486572,78,76,Beginner (9x9),11x11,True,"(3, 3)",True,1
22,22,0.6874399185180664,90,87,Beginner (9x9),11x11,True,"(3, 3)",True,1
22,21,6.780500650405884,223,217,Intermediate (16x16),18x18,True,"(3, 3)",True,2
24,21,0.6561777591705322,89,85,Beginner (9x9),11x11,True,"(3, 3)",True,1
18,15,7.795997142791748,221,207,Intermediate (16x16),18x18,True,"(3, 3)",True,2
22,20,6.54613471031189,221,213,Intermediate (16x16),18x18,True,"(3, 3)",True,2
22,18,0.6874227523803711,87,79,Beginner (9x9),11x11,True,"(3, 3)",True,1
22,17,6.796107292175293,227,218,Intermediate (16x16),18x18,True,"(3, 3)",True,2
9,1,40.49539589881897,494,438,Expert (16x30),18x32,True,"(3, 3)",True,3
25,22,0.609306812286377,89,86,Beginner (9x9),11x11,True,"(3, 3)",True,1
18,16,6.202427864074707,206,194,Intermediate (16x16),18x18,True,"(3, 3)",True,2
8,4,51.181702852249146,466,403,Expert (16x30),18x32,True,"(3, 3)",True,3
24,23,0.7655386924743652,92,91,Beginner (9x9),11x11,True,"(3, 3)",True,1
21,16,6.7023656368255615,220,207,Intermediate (16x16),18x18,True,"(3, 3)",True,2
8,3,51.15044951438904,468,410,Expert (16x30),18x32,True,"(3, 3)",True,3
24,24,0.4530806541442871,78,77,Beginner (9x9),11x11,True,"(3, 3)",True,1
9,6,40.620391607284546,466,421,Expert (16x30),18x32,True,"(3, 3)",True,3
21,19,6.2024149894714355,214,205,Intermediate (16x16),18x18,True,"(3, 3)",True,2
24,22,0.578059196472168,81,78,Beginner (9x9),11x11,True,"(3, 3)",True,1
23,20,6.6398749351501465,224,221,Intermediate (16x16),18x18,True,"(3, 3)",True,2
7,3,36.76146602630615,448,405,Expert (16x30),18x32,True,"(3, 3)",True,3
24,23,0.6405494213104248,82,80,Beginner (9x9),11x11,True,"(3, 3)",True,1
22,15,5.7024827003479,206,197,Intermediate (16x16),18x18,True,"(3, 3)",True,2
8,4,40.27671432495117,511,457,Expert (16x30),18x32,True,"(3, 3)",True,3
24,23,0.6717908382415771,81,79,Beginner (9x9),11x11,True,"(3, 3)",True,1
25,19,6.514886379241943,208,198,Intermediate (16x16),18x18,True,"(3, 3)",True,2
11,4,56.352999687194824,532,479,Expert (16x30),18x32,True,"(3, 3)",True,3
25,22,0.6249198913574219,82,78,Beginner (9x9),11x11,True,"(3, 3)",True,1
9,3,45.71356964111328,479,423,Expert (16x30),18x32,True,"(3, 3)",True,3
23,19,6.655498266220093,226,219,Intermediate (16x16),18x18,True,"(3, 3)",True,2
24,23,0.5468175411224365,73,71,Beginner (9x9),11x11,True,"(3, 3)",True,1
23,18,5.999315500259399,219,211,Intermediate (16x16),18x18,True,"(3, 3)",True,2
12,1,48.46327567100525,517,452,Expert (16x30),18x32,True,"(3, 3)",True,3
25,22,0.6874175071716309,84,82,Beginner (9x9),11x11,True,"(3, 3)",True,1
22,17,5.749346971511841,202,193,Intermediate (16x16),18x18,True,"(3, 3)",True,2
6,2,43.24510312080383,455,410,Expert (16x30),18x32,True,"(3, 3)",True,3
25,25,0.6561744213104248,80,80,Beginner (9x9),11x11,True,"(3, 3)",True,1
10,5,35.30848526954651,456,429,Expert (16x30),18x32,True,"(3, 3)",True,3
21,16,5.968055725097656,218,207,Intermediate (16x16),18x18,True,"(3, 3)",True,2
24,23,0.8124094009399414,99,96,Beginner (9x9),11x11,True,"(3, 3)",True,1
22,20,6.921090602874756,206,198,Intermediate (16x16),18x18,True,"(3, 3)",True,2
11,5,48.49449181556702,549,493,Expert (16x30),18x32,True,"(3, 3)",True,3
22,22,0.5311901569366455,72,68,Beginner (9x9),11x11,True,"(3, 3)",True,1
21,19,7.46790075302124,207,189,Intermediate (16x16),18x18,True,"(3, 3)",True,2
10,6,47.025906801223755,528,476,Expert (16x30),18x32,True,"(3, 3)",True,3
24,22,0.703045129776001,93,91,Beginner (9x9),11x11,True,"(3, 3)",True,1
10,6,44.041905879974365,472,414,Expert (16x30),18x32,True,"(3, 3)",True,3
5,2,35.16791391372681,420,371,Expert (16x30),18x32,True,"(3, 3)",True,3
