wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id
479,456,21.763665914535522,1661,1611,Beginner (9x9),11x11,True,"(3, 3)",True,1
484,448,22.326116800308228,1672,1618,Beginner (9x9),11x11,True,"(3, 3)",True,1
477,444,24.74777126312256,1701,1643,Beginner (9x9),11x11,True,"(3, 3)",True,1
482,449,24.96650242805481,1682,1619,Beginner (9x9),11x11,True,"(3, 3)",True,1
483,461,32.59081029891968,1645,1604,Beginner (9x9),11x11,True,"(3, 3)",True,1
483,454,23.185408353805542,1635,1589,Beginner (9x9),11x11,True,"(3, 3)",True,1
476,447,34.90310263633728,1662,1609,Beginner (9x9),11x11,True,"(3, 3)",True,1
432,353,247.64954829216003,4326,4130,Intermediate (16x16),18x18,True,"(3, 3)",True,2
435,368,250.85238599777222,4341,4160,Intermediate (16x16),18x18,True,"(3, 3)",True,2
416,358,260.5233883857727,4372,4157,Intermediate (16x16),18x18,True,"(3, 3)",True,2
471,449,22.21674942970276,1656,1602,Beginner (9x9),11x11,True,"(3, 3)",True,1
442,373,260.195294380188,4347,4167,Intermediate (16x16),18x18,True,"(3, 3)",True,2
473,444,23.13854432106018,1666,1602,Beginner (9x9),11x11,True,"(3, 3)",True,1
421,353,254.789532661438,4347,4162,Intermediate (16x16),18x18,True,"(3, 3)",True,2
477,455,22.99793314933777,1626,1584,Beginner (9x9),11x11,True,"(3, 3)",True,1
424,344,392.94897294044495,4386,4163,Intermediate (16x16),18x18,True,"(3, 3)",True,2
425,350,399.24528217315674,4348,4129,Intermediate (16x16),18x18,True,"(3, 3)",True,2
481,455,37.41850662231445,1651,1594,Beginner (9x9),11x11,True,"(3, 3)",True,1
429,356,271.38183403015137,4303,4081,Intermediate (16x16),18x18,True,"(3, 3)",True,2
418,337,265.2261424064636,4372,4133,Intermediate (16x16),18x18,True,"(3, 3)",True,2
484,458,24.138457536697388,1681,1634,Beginner (9x9),11x11,True,"(3, 3)",True,1
425,348,264.81993103027344,4393,4154,Intermediate (16x16),18x18,True,"(3, 3)",True,2
419,342,253.3053843975067,4318,4097,Intermediate (16x16),18x18,True,"(3, 3)",True,2
417,349,398.77668023109436,4382,4162,Intermediate (16x16),18x18,True,"(3, 3)",True,2
476,445,23.57601022720337,1627,1557,Beginner (9x9),11x11,True,"(3, 3)",True,1
430,353,396.8550536632538,4400,4194,Intermediate (16x16),18x18,True,"(3, 3)",True,2
483,455,36.12176585197449,1647,1601,Beginner (9x9),11x11,True,"(3, 3)",True,1
439,368,389.5901870727539,4421,4241,Intermediate (16x16),18x18,True,"(3, 3)",True,2
172,66,1705.0501680374146,9233,8200,Expert (16x30),18x32,True,"(3, 3)",True,3
169,67,1745.0778291225433,9623,8564,Expert (16x30),18x32,True,"(3, 3)",True,3
478,453,24.450942516326904,1707,1651,Beginner (9x9),11x11,True,"(3, 3)",True,1
193,80,1832.7731659412384,9859,8795,Expert (16x30),18x32,True,"(3, 3)",True,3
426,345,312.11282420158386,4491,4256,Intermediate (16x16),18x18,True,"(3, 3)",True,2
192,81,2101.3742246627808,9529,8469,Expert (16x30),18x32,True,"(3, 3)",True,3
181,64,1862.3020515441895,9787,8692,Expert (16x30),18x32,True,"(3, 3)",True,3
183,68,1992.1030359268188,9481,8427,Expert (16x30),18x32,True,"(3, 3)",True,3
178,65,2243.689765691757,9633,8467,Expert (16x30),18x32,True,"(3, 3)",True,3
177,72,1818.7280640602112,9635,8526,Expert (16x30),18x32,True,"(3, 3)",True,3
160,67,1755.4681284427643,9708,8653,Expert (16x30),18x32,True,"(3, 3)",True,3
170,85,2397.0822994709015,9635,8535,Expert (16x30),18x32,True,"(3, 3)",True,3
172,65,2420.7833194732666,9629,8529,Expert (16x30),18x32,True,"(3, 3)",True,3
167,55,2153.6356761455536,9598,8439,Expert (16x30),18x32,True,"(3, 3)",True,3
193,79,1876.285794019699,9856,8778,Expert (16x30),18x32,True,"(3, 3)",True,3
186,78,1238.6242768764496,9738,8742,Expert (16x30),18x32,True,"(3, 3)",True,3
170,60,1200.5339591503143,9508,8399,Expert (16x30),18x32,True,"(3, 3)",True,3
