wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id
238,222,12.154958486557007,847,818,Beginner (9x9),11x11,True,"(3, 3)",True,1
239,225,12.483047246932983,823,795,Beginner (9x9),11x11,True,"(3, 3)",True,1
239,222,12.920501708984375,854,825,Beginner (9x9),11x11,True,"(3, 3)",True,1
239,225,11.280051946640015,836,809,Beginner (9x9),11x11,True,"(3, 3)",True,1
243,228,27.26272225379944,822,799,Beginner (9x9),11x11,True,"(3, 3)",True,1
241,220,29.04378342628479,850,819,Beginner (9x9),11x11,True,"(3, 3)",True,1
243,224,31.934102058410645,859,824,Beginner (9x9),11x11,True,"(3, 3)",True,1
240,231,10.327025175094604,825,802,Beginner (9x9),11x11,True,"(3, 3)",True,1
242,229,28.278239965438843,849,825,Beginner (9x9),11x11,True,"(3, 3)",True,1
218,175,121.3308596611023,2156,2053,Intermediate (16x16),18x18,True,"(3, 3)",True,2
214,178,125.54916620254517,2170,2077,Intermediate (16x16),18x18,True,"(3, 3)",True,2
241,232,10.280164003372192,796,779,Beginner (9x9),11x11,True,"(3, 3)",True,1
210,172,135.67310214042664,2205,2094,Intermediate (16x16),18x18,True,"(3, 3)",True,2
244,231,10.764487028121948,786,766,Beginner (9x9),11x11,True,"(3, 3)",True,1
215,178,156.23344373703003,2143,2035,Intermediate (16x16),18x18,True,"(3, 3)",True,2
217,174,163.8888874053955,2213,2108,Intermediate (16x16),18x18,True,"(3, 3)",True,2
210,182,210.16522693634033,2206,2104,Intermediate (16x16),18x18,True,"(3, 3)",True,2
239,223,30.278048515319824,849,823,Beginner (9x9),11x11,True,"(3, 3)",True,1
207,170,127.11156272888184,2173,2055,Intermediate (16x16),18x18,True,"(3, 3)",True,2
238,222,11.748759031295776,845,818,Beginner (9x9),11x11,True,"(3, 3)",True,1
222,189,136.0637493133545,2211,2134,Intermediate (16x16),18x18,True,"(3, 3)",True,2
216,183,306.9050030708313,2136,2051,Intermediate (16x16),18x18,True,"(3, 3)",True,2
219,185,320.82540583610535,2205,2109,Intermediate (16x16),18x18,True,"(3, 3)",True,2
206,176,327.0591239929199,2166,2053,Intermediate (16x16),18x18,True,"(3, 3)",True,2
238,225,28.715715169906616,817,791,Beginner (9x9),11x11,True,"(3, 3)",True,1
234,223,29.043808698654175,833,804,Beginner (9x9),11x11,True,"(3, 3)",True,1
212,183,121.86212301254272,2162,2077,Intermediate (16x16),18x18,True,"(3, 3)",True,2
220,184,329.13720178604126,2136,2033,Intermediate (16x16),18x18,True,"(3, 3)",True,2
237,226,26.79406189918518,823,798,Beginner (9x9),11x11,True,"(3, 3)",True,1
209,170,322.5129749774933,2185,2085,Intermediate (16x16),18x18,True,"(3, 3)",True,2
220,184,322.73173236846924,2144,2048,Intermediate (16x16),18x18,True,"(3, 3)",True,2
233,220,26.49724316596985,831,797,Beginner (9x9),11x11,True,"(3, 3)",True,1
87,31,863.9403674602509,4836,4298,Expert (16x30),18x32,True,"(3, 3)",True,3
209,172,324.278621673584,2159,2033,Intermediate (16x16),18x18,True,"(3, 3)",True,2
240,224,30.37183427810669,835,805,Beginner (9x9),11x11,True,"(3, 3)",True,1
92,32,1014.6903026103973,4886,4333,Expert (16x30),18x32,True,"(3, 3)",True,3
199,162,316.15459752082825,2159,2034,Intermediate (16x16),18x18,True,"(3, 3)",True,2
237,224,24.294361114501953,799,777,Beginner (9x9),11x11,True,"(3, 3)",True,1
101,43,891.6878824234009,4898,4378,Expert (16x30),18x32,True,"(3, 3)",True,3
82,42,1134.8341631889343,4889,4367,Expert (16x30),18x32,True,"(3, 3)",True,3
240,231,15.560892581939697,827,807,Beginner (9x9),11x11,True,"(3, 3)",True,1
88,43,1181.2825303077698,4746,4168,Expert (16x30),18x32,True,"(3, 3)",True,3
219,175,319.73249673843384,2213,2099,Intermediate (16x16),18x18,True,"(3, 3)",True,2
241,226,33.621522188186646,843,809,Beginner (9x9),11x11,True,"(3, 3)",True,1
214,172,129.97092962265015,2129,2013,Intermediate (16x16),18x18,True,"(3, 3)",True,2
80,33,1307.5350222587585,4743,4196,Expert (16x30),18x32,True,"(3, 3)",True,3
94,38,928.4814128875732,4944,4394,Expert (16x30),18x32,True,"(3, 3)",True,3
240,229,10.87388563156128,808,785,Beginner (9x9),11x11,True,"(3, 3)",True,1
211,176,334.55920577049255,2264,2141,Intermediate (16x16),18x18,True,"(3, 3)",True,2
98,42,1410.258838891983,4706,4171,Expert (16x30),18x32,True,"(3, 3)",True,3
244,230,29.59070658683777,838,819,Beginner (9x9),11x11,True,"(3, 3)",True,1
90,29,1135.55361866951,4921,4323,Expert (16x30),18x32,True,"(3, 3)",True,3
214,177,124.12786769866943,2214,2124,Intermediate (16x16),18x18,True,"(3, 3)",True,2
240,228,12.514336109161377,843,815,Beginner (9x9),11x11,True,"(3, 3)",True,1
203,172,277.69019889831543,2168,2038,Intermediate (16x16),18x18,True,"(3, 3)",True,2
216,174,124.09661912918091,2123,2014,Intermediate (16x16),18x18,True,"(3, 3)",True,2
233,217,15.357800960540771,836,793,Beginner (9x9),11x11,True,"(3, 3)",True,1
213,174,128.00253343582153,2196,2097,Intermediate (16x16),18x18,True,"(3, 3)",True,2
243,228,11.21760630607605,791,764,Beginner (9x9),11x11,True,"(3, 3)",True,1
203,168,311.5618143081665,2195,2083,Intermediate (16x16),18x18,True,"(3, 3)",True,2
94,33,889.6426658630371,4775,4264,Expert (16x30),18x32,True,"(3, 3)",True,3
245,233,11.201980590820312,809,791,Beginner (9x9),11x11,True,"(3, 3)",True,1
87,39,1635.8768367767334,4564,4078,Expert (16x30),18x32,True,"(3, 3)",True,3
94,39,1772.2842469215393,4823,4298,Expert (16x30),18x32,True,"(3, 3)",True,3
238,222,32.29357075691223,838,810,Beginner (9x9),11x11,True,"(3, 3)",True,1
85,27,1832.4189875125885,4669,4122,Expert (16x30),18x32,True,"(3, 3)",True,3
226,189,130.43980312347412,2202,2111,Intermediate (16x16),18x18,True,"(3, 3)",True,2
240,226,11.92066216468811,870,843,Beginner (9x9),11x11,True,"(3, 3)",True,1
217,179,213.5250813961029,2204,2097,Intermediate (16x16),18x18,True,"(3, 3)",True,2
89,35,940.2159554958344,4706,4163,Expert (16x30),18x32,True,"(3, 3)",True,3
238,227,12.436238288879395,837,808,Beginner (9x9),11x11,True,"(3, 3)",True,1
82,36,1982.4034669399261,4787,4266,Expert (16x30),18x32,True,"(3, 3)",True,3
79,28,939.1849281787872,4816,4199,Expert (16x30),18x32,True,"(3, 3)",True,3
213,174,130.53363251686096,2229,2129,Intermediate (16x16),18x18,True,"(3, 3)",True,2
213,179,294.68879437446594,2219,2130,Intermediate (16x16),18x18,True,"(3, 3)",True,2
213,171,143.0323610305786,2262,2127,Intermediate (16x16),18x18,True,"(3, 3)",True,2
88,27,920.4527261257172,4782,4240,Expert (16x30),18x32,True,"(3, 3)",True,3
87,26,1562.1362173557281,4843,4298,Expert (16x30),18x32,True,"(3, 3)",True,3
88,36,1939.1593461036682,4712,4144,Expert (16x30),18x32,True,"(3, 3)",True,3
92,37,2063.427585840225,4961,4417,Expert (16x30),18x32,True,"(3, 3)",True,3
88,36,999.1325190067291,4887,4327,Expert (16x30),18x32,True,"(3, 3)",True,3
74,32,955.0278296470642,4725,4179,Expert (16x30),18x32,True,"(3, 3)",True,3
89,36,1143.8991134166718,4748,4199,Expert (16x30),18x32,True,"(3, 3)",True,3
101,46,767.1254389286041,4929,4494,Expert (16x30),18x32,True,"(3, 3)",True,3
86,35,1185.2858774662018,4983,4474,Expert (16x30),18x32,True,"(3, 3)",True,3
106,38,1043.2223637104034,5040,4515,Expert (16x30),18x32,True,"(3, 3)",True,3
85,32,761.5324802398682,4809,4248,Expert (16x30),18x32,True,"(3, 3)",True,3
87,41,954.6534185409546,4816,4263,Expert (16x30),18x32,True,"(3, 3)",True,3
75,26,767.0007131099701,4664,4094,Expert (16x30),18x32,True,"(3, 3)",True,3
95,34,756.9705746173859,4844,4305,Expert (16x30),18x32,True,"(3, 3)",True,3
