wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id
239,225,9.124226808547974,823,795,Beginner (9x9),11x11,True,"(3, 3)",True,1
239,222,9.842918634414673,854,825,Beginner (9x9),11x11,True,"(3, 3)",True,1
238,222,10.280378103256226,847,818,Beginner (9x9),11x11,True,"(3, 3)",True,1
243,224,11.217797756195068,859,824,Beginner (9x9),11x11,True,"(3, 3)",True,1
243,228,10.217883348464966,822,799,Beginner (9x9),11x11,True,"(3, 3)",True,1
218,175,105.02231216430664,2156,2053,Intermediate (16x16),18x18,True,"(3, 3)",True,2
214,178,106.35031628608704,2170,2077,Intermediate (16x16),18x18,True,"(3, 3)",True,2
216,183,100.49144220352173,2136,2051,Intermediate (16x16),18x18,True,"(3, 3)",True,2
241,220,8.733627319335938,850,819,Beginner (9x9),11x11,True,"(3, 3)",True,1
206,176,120.98969864845276,2166,2053,Intermediate (16x16),18x18,True,"(3, 3)",True,2
239,225,9.686678886413574,836,809,Beginner (9x9),11x11,True,"(3, 3)",True,1
210,182,116.59944438934326,2206,2104,Intermediate (16x16),18x18,True,"(3, 3)",True,2
240,231,7.889952182769775,825,802,Beginner (9x9),11x11,True,"(3, 3)",True,1
219,185,109.1469714641571,2205,2109,Intermediate (16x16),18x18,True,"(3, 3)",True,2
215,178,110.30311727523804,2143,2035,Intermediate (16x16),18x18,True,"(3, 3)",True,2
210,172,123.09890151023865,2205,2094,Intermediate (16x16),18x18,True,"(3, 3)",True,2
242,229,9.655427932739258,849,825,Beginner (9x9),11x11,True,"(3, 3)",True,1
217,174,116.53696012496948,2213,2108,Intermediate (16x16),18x18,True,"(3, 3)",True,2
241,232,10.124138593673706,796,779,Beginner (9x9),11x11,True,"(3, 3)",True,1
207,170,106.08473014831543,2173,2055,Intermediate (16x16),18x18,True,"(3, 3)",True,2
87,31,760.4665508270264,4836,4298,Expert (16x30),18x32,True,"(3, 3)",True,3
82,36,763.3725574016571,4787,4266,Expert (16x30),18x32,True,"(3, 3)",True,3
94,39,768.1377732753754,4823,4298,Expert (16x30),18x32,True,"(3, 3)",True,3
244,231,9.780419111251831,786,766,Beginner (9x9),11x11,True,"(3, 3)",True,1
239,223,8.639890193939209,849,823,Beginner (9x9),11x11,True,"(3, 3)",True,1
98,42,787.0736587047577,4706,4171,Expert (16x30),18x32,True,"(3, 3)",True,3
92,32,842.8501718044281,4886,4333,Expert (16x30),18x32,True,"(3, 3)",True,3
238,222,10.420987844467163,845,818,Beginner (9x9),11x11,True,"(3, 3)",True,1
222,189,113.80282974243164,2211,2134,Intermediate (16x16),18x18,True,"(3, 3)",True,2
80,33,766.2629568576813,4743,4196,Expert (16x30),18x32,True,"(3, 3)",True,3
238,225,9.092978954315186,817,791,Beginner (9x9),11x11,True,"(3, 3)",True,1
220,184,122.70832538604736,2136,2033,Intermediate (16x16),18x18,True,"(3, 3)",True,2
82,42,827.367134809494,4889,4367,Expert (16x30),18x32,True,"(3, 3)",True,3
234,223,11.217799425125122,833,804,Beginner (9x9),11x11,True,"(3, 3)",True,1
212,183,103.17873358726501,2162,2077,Intermediate (16x16),18x18,True,"(3, 3)",True,2
209,170,103.02249360084534,2185,2085,Intermediate (16x16),18x18,True,"(3, 3)",True,2
88,43,775.4184293746948,4746,4168,Expert (16x30),18x32,True,"(3, 3)",True,3
