wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id
484,448,22.574927806854248,1672,1618,Beginner (9x9),11x11,True,"(3, 3)",True,1
477,444,24.574645519256592,1701,1643,Beginner (9x9),11x11,True,"(3, 3)",True,1
482,449,25.19955539703369,1682,1619,Beginner (9x9),11x11,True,"(3, 3)",True,1
473,444,22.965496301651,1666,1602,Beginner (9x9),11x11,True,"(3, 3)",True,1
477,455,22.715559244155884,1626,1584,Beginner (9x9),11x11,True,"(3, 3)",True,1
479,456,87.01899003982544,1661,1611,Beginner (9x9),11x11,True,"(3, 3)",True,1
483,461,87.0971040725708,1645,1604,Beginner (9x9),11x11,True,"(3, 3)",True,1
471,449,90.5966145992279,1656,1602,Beginner (9x9),11x11,True,"(3, 3)",True,1
483,454,92.53384351730347,1635,1589,Beginner (9x9),11x11,True,"(3, 3)",True,1
476,447,93.3306086063385,1662,1609,Beginner (9x9),11x11,True,"(3, 3)",True,1
481,455,98.23627853393555,1651,1594,Beginner (9x9),11x11,True,"(3, 3)",True,1
484,458,97.18955039978027,1681,1634,Beginner (9x9),11x11,True,"(3, 3)",True,1
432,353,247.98088359832764,4326,4130,Intermediate (16x16),18x18,True,"(3, 3)",True,2
435,368,252.54274606704712,4341,4160,Intermediate (16x16),18x18,True,"(3, 3)",True,2
416,358,259.9635851383209,4372,4157,Intermediate (16x16),18x18,True,"(3, 3)",True,2
476,445,23.41860032081604,1627,1557,Beginner (9x9),11x11,True,"(3, 3)",True,1
483,455,23.746686935424805,1647,1601,Beginner (9x9),11x11,True,"(3, 3)",True,1
419,342,301.6300165653229,4318,4097,Intermediate (16x16),18x18,True,"(3, 3)",True,2
430,353,263.6197581291199,4400,4194,Intermediate (16x16),18x18,True,"(3, 3)",True,2
478,453,24.46538257598877,1707,1651,Beginner (9x9),11x11,True,"(3, 3)",True,1
439,368,258.5267975330353,4421,4241,Intermediate (16x16),18x18,True,"(3, 3)",True,2
425,348,522.8180828094482,4393,4154,Intermediate (16x16),18x18,True,"(3, 3)",True,2
418,337,745.4906256198883,4372,4133,Intermediate (16x16),18x18,True,"(3, 3)",True,2
426,345,272.91585755348206,4491,4256,Intermediate (16x16),18x18,True,"(3, 3)",True,2
421,353,970.0694103240967,4347,4162,Intermediate (16x16),18x18,True,"(3, 3)",True,2
424,344,984.6299524307251,4386,4163,Intermediate (16x16),18x18,True,"(3, 3)",True,2
442,373,986.1453793048859,4347,4167,Intermediate (16x16),18x18,True,"(3, 3)",True,2
425,350,1000.815286397934,4348,4129,Intermediate (16x16),18x18,True,"(3, 3)",True,2
429,356,1017.3130898475647,4303,4081,Intermediate (16x16),18x18,True,"(3, 3)",True,2
417,349,952.2443070411682,4382,4162,Intermediate (16x16),18x18,True,"(3, 3)",True,2
192,81,1764.4799315929413,9529,8469,Expert (16x30),18x32,True,"(3, 3)",True,3
183,68,1832.4244894981384,9481,8427,Expert (16x30),18x32,True,"(3, 3)",True,3
172,65,1937.145056962967,9629,8529,Expert (16x30),18x32,True,"(3, 3)",True,3
169,67,2235.169312953949,9623,8564,Expert (16x30),18x32,True,"(3, 3)",True,3
186,78,1773.32772564888,9738,8742,Expert (16x30),18x32,True,"(3, 3)",True,3
170,60,1803.293359041214,9508,8399,Expert (16x30),18x32,True,"(3, 3)",True,3
170,85,2405.585144996643,9635,8535,Expert (16x30),18x32,True,"(3, 3)",True,3
193,79,2218.065508365631,9856,8778,Expert (16x30),18x32,True,"(3, 3)",True,3
172,66,2524.0389502048492,9233,8200,Expert (16x30),18x32,True,"(3, 3)",True,3
177,72,2440.4727306365967,9635,8526,Expert (16x30),18x32,True,"(3, 3)",True,3
160,67,2397.0576968193054,9708,8653,Expert (16x30),18x32,True,"(3, 3)",True,3
181,64,2638.8214523792267,9787,8692,Expert (16x30),18x32,True,"(3, 3)",True,3
167,55,2622.277960538864,9598,8439,Expert (16x30),18x32,True,"(3, 3)",True,3
193,80,2721.2485933303833,9859,8795,Expert (16x30),18x32,True,"(3, 3)",True,3
178,65,2723.857644557953,9633,8467,Expert (16x30),18x32,True,"(3, 3)",True,3
