wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id
48,46,1.968587875366211,159,155,Beginner (9x9),11x11,True,"(3, 3)",True,1
47,46,2.2029407024383545,168,163,Beginner (9x9),11x11,True,"(3, 3)",True,1
49,45,2.6247825622558594,181,177,Beginner (9x9),11x11,True,"(3, 3)",True,1
46,39,2.6247825622558594,176,164,Beginner (9x9),11x11,True,"(3, 3)",True,1
48,46,2.46854305267334,163,159,Beginner (9x9),11x11,True,"(3, 3)",True,1
49,45,2.202941417694092,155,149,Beginner (9x9),11x11,True,"(3, 3)",True,1
44,39,24.357338190078735,438,426,Intermediate (16x16),18x18,True,"(3, 3)",True,2
39,32,24.37296175956726,426,401,Intermediate (16x16),18x18,True,"(3, 3)",True,2
47,34,23.201178550720215,414,395,Intermediate (16x16),18x18,True,"(3, 3)",True,2
44,37,25.388503074645996,448,431,Intermediate (16x16),18x18,True,"(3, 3)",True,2
50,47,2.609156608581543,164,162,Beginner (9x9),11x11,True,"(3, 3)",True,1
40,36,27.778923511505127,444,424,Intermediate (16x16),18x18,True,"(3, 3)",True,2
46,45,2.624779462814331,171,164,Beginner (9x9),11x11,True,"(3, 3)",True,1
46,37,24.044862270355225,445,430,Intermediate (16x16),18x18,True,"(3, 3)",True,2
47,44,2.577908754348755,186,181,Beginner (9x9),11x11,True,"(3, 3)",True,1
43,33,22.404375076293945,420,400,Intermediate (16x16),18x18,True,"(3, 3)",True,2
47,41,2.8591344356536865,178,169,Beginner (9x9),11x11,True,"(3, 3)",True,1
42,33,22.1700177192688,435,413,Intermediate (16x16),18x18,True,"(3, 3)",True,2
43,39,27.88828992843628,413,387,Intermediate (16x16),18x18,True,"(3, 3)",True,2
47,44,2.4372944831848145,163,156,Beginner (9x9),11x11,True,"(3, 3)",True,1
44,33,23.654269695281982,443,423,Intermediate (16x16),18x18,True,"(3, 3)",True,2
41,35,27.028989553451538,439,413,Intermediate (16x16),18x18,True,"(3, 3)",True,2
48,48,2.0623269081115723,162,160,Beginner (9x9),11x11,True,"(3, 3)",True,1
38,37,23.73238730430603,414,394,Intermediate (16x16),18x18,True,"(3, 3)",True,2
15,7,148.36257553100586,959,862,Expert (16x30),18x32,True,"(3, 3)",True,3
49,45,2.7653896808624268,168,160,Beginner (9x9),11x11,True,"(3, 3)",True,1
17,9,166.18920469284058,934,831,Expert (16x30),18x32,True,"(3, 3)",True,3
21,10,161.6739547252655,1005,922,Expert (16x30),18x32,True,"(3, 3)",True,3
46,43,3.015376091003418,177,171,Beginner (9x9),11x11,True,"(3, 3)",True,1
17,5,174.84473252296448,960,841,Expert (16x30),18x32,True,"(3, 3)",True,3
